date,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtail_kwh,storage_start,storage_end,plan_cost_yuan,emergency_cost_yuan,daily_cost_yuan,storage_min,storage_max,pool_size,k_eff,mode,objective_yuan,theta_mean,theta_total_yuan,tangent_count,value_at_s_min,value_at_s_max,dec_storage_end_mean,dec_storage_end_min,dec_storage_end_max,dec_plan_kwh,solver_path
2025-07-23,81088.03525,2891.199687,2341.871747,0,6322.160188,1200,1200,62009.93046,0,62009.93046,1200,2779.732716,52,20.1796147,kernel,122967.3094,60677.12816,60647.50444,42,62229.07938,60212.40317,5424.466925,1200,7617.022967,93.44971322,highs+presolve
2025-07-24,81030.01615,2694.295789,2182.379589,0,6901.627953,1200,1200,62022.44799,0,62022.44799,1200,2833.837283,53,21.8579986,kernel,123027.6987,60714.48366,60691.66653,41,62240.82215,60268.86944,5338.671402,1200,7520.320619,94.82874283,highs+presolve
2025-07-25,50961.91133,512.6463229,415.2435215,0,24359.18896,1200,1200,37710.92262,0,37710.92262,1200,1420.235575,54,8.447437655,kernel,85422.73369,43337.42245,41279.87588,65,44142.84829,40957.25009,9767.23305,1200,10799.89254,1594.473378,highs+presolve
2025-07-26,50374.47399,818.2089484,662.7492482,0,21749.92272,1200,1200,37164.04284,0,37164.04284,1200,1356.332509,55,9.354923412,kernel,81296.69533,41095.83171,39583.48892,65,41713.19682,39373.55884,9836.273718,1200,10799.80037,1127.627493,highs+presolve
2025-07-27,80944.09315,2818.175184,2282.721899,0,6723.450065,1200,1200,61942.67985,0,61942.67985,1200,2938.925238,56,22.92256109,kernel,122901.659,60641.88243,60628.95141,42,62170.17467,60204.88253,5287.163463,1200,7572.612362,101.1084728,highs+presolve
2025-07-28,80816.99366,3619.528353,2931.817966,0,2174.406036,1200,1200,61932.10242,0,61932.10242,1200,2668.264332,57,24.10940428,kernel,122984.7734,60714.26693,60695.30424,40,62186.45702,60288.78316,5199.38427,1200,7503.71192,109.9901983,highs+presolve
2025-07-29,81129.30818,2211.572137,1791.373431,0,4639.863526,1200,1200,62066.43914,0,62066.43914,1200,1959.190611,58,28.56315304,kernel,122965.7652,60583.13893,60671.3832,39,62173.47866,60197.15309,5091.555724,1200,7235.426265,69.27297052,highs+presolve
2025-07-30,81280.46431,2831.940868,2293.872103,0,6639.141493,1200,1200,62113.39841,0,62113.39841,1200,2331.101008,59,30.96095919,kernel,122883.051,60481.28925,60606.37174,39,62120.64669,60119.99394,5074.228918,1200,7140.246565,49.98964504,highs+presolve
2025-07-31,81146.35069,2276.232912,1843.748658,0,6018.870173,1200,1200,62075.90304,0,62075.90304,1200,2402.158053,60,31.75668838,kernel,122914.1485,60528.60735,60642.69621,40,62121.87627,60164.87287,4992.335053,1200,7112.814041,61.08077837,highs+presolve
2025-08-01,50283.13857,663.0680073,537.0850859,0,28905.79598,1200,1200,37105.05227,0,37105.05227,1200,1381.473588,31,7.39031082,kernel,78022.66583,39316.02864,38365.77818,65,39656.87776,38284.65353,10100.87374,1200,10626.03739,647.6691614,highs+presolve
2025-08-02,50171.92382,424.2587083,343.6495537,0,29164.28973,1200,1200,36961.54168,0,36961.54168,1200,1362.719426,32,8.693675194,kernel,77407.00331,38967.70141,38082.49081,65,39324.50263,38004.11027,10078.32435,1200,10623.80109,600.751327,highs+presolve
2025-08-03,79464.91432,952.4382031,771.4749445,0,16444.47108,1200,1200,61365.5653,0,61365.5653,1200,1688.082816,33,12.61058149,kernel,122278.2321,60681.92944,60627.59537,29,61649.82135,60489.66492,4489.702345,1200,5296.596361,107.9499027,highs+presolve
2025-08-04,77587.46187,778.6532355,630.7091207,0,12023.86267,1200,1200,59845.55667,0,59845.55667,1200,1439.620167,34,4.634143534,kernel,119195.5994,59321.37442,59163.773,39,60031.57763,59098.03054,5047.580469,1200,7080.782468,54.06858164,highs+presolve
2025-08-05,74139.55383,1676.588338,1358.036554,168.6326922,8837.325006,1200,1200,57488.92679,361.8917656,57850.81855,1200,1679.851963,35,1.301220951,kernel,115413.1676,57601.89437,57385.69537,57,58027.46121,57370.04566,8314.196335,1200,9169.920165,155.2631206,highs+presolve
2025-08-06,73911.80806,4028.890139,3263.401013,0,5031.919665,1200,1200,57194.00262,0,57194.00262,1200,4021.282161,36,1.519479084,kernel,114190.4496,57052.50615,56925.44146,58,57265.00032,56922.14479,8250.16859,1200,9539.935166,21.1504922,highs+presolve
2025-08-07,75211.61496,1945.65484,1575.98042,133.6446012,11587.5999,1200,1200,58227.62902,286.0500518,58513.67907,1200,1891.651025,37,2.30873827,kernel,116384.5129,58063.00054,57928.29006,51,58456.21634,57910.46413,7069.610756,1200,8282.098949,64.39942286,highs+presolve
2025-08-08,69373.3986,0,0,0,53598.22735,1200,1200,50591.56951,0,50591.56951,1200,1200,38,6.241651803,kernel,100439.351,50204.66786,49129.70749,49,51242.4563,47804.7065,6752.606439,1200,10799.65827,277.3655887,highs+presolve
2025-08-09,46493.71402,1824.986003,1478.238662,131.3571309,27356.39481,1200,1200,34592.63658,280.8559962,34873.49258,1200,1823.040603,39,1.018249762,kernel,69770.55612,34932.41018,34789.8156,9,34980.73005,34788.72548,10627.96719,1200,10684.86824,111.0410253,highs+presolve
2025-08-10,74556.99324,1610.418998,1304.439388,0,8946.394579,1200,1200,57579.75079,0,57579.75079,1200,2015.555239,40,3.088723578,kernel,114787.9774,57282.56495,57153.60625,55,57634.36412,57148.63743,7499.81801,1200,9073.472881,16.42507468,highs+presolve
2025-08-11,74585.29134,2177.007795,1763.376314,53.5352955,9663.941819,1200,1200,57598.70735,114.4548312,57713.16218,1200,2151.956224,41,3.975086034,kernel,114838.2284,57290.74296,57122.53773,55,57715.68062,57110.93557,7654.086218,1200,9171.293174,35.14201435,highs+presolve
2025-08-12,74690.37252,2346.775477,1900.888136,37.16266733,6521.104197,1200,1200,57731.10763,78.87776142,57809.98539,1200,2766.788527,42,5.168103321,kernel,115208.9127,57474.51868,57282.44949,55,57926.45443,57261.72487,7861.272413,1200,9049.620265,58.0891979,highs+presolve
2025-08-13,75090.93414,1281.126605,1037.71255,0,8726.540639,1200,1200,58042.48265,0,58042.48265,1200,1486.919287,43,7.002833475,kernel,116000.0328,57812.59138,57595.67851,55,58404.34312,57549.67511,7259.241013,1200,8663.764003,107.1462659,highs+presolve
2025-08-14,74850.09738,2632.365101,2132.215732,358.3954407,8782.052471,1200,1200,57834.37283,975.1623697,58809.5352,1200,2678.125009,44,7.745761748,kernel,115558.9423,57606.495,57372.82921,57,58186.08481,57317.74469,7185.195077,1200,9040.271761,103.949826,highs+presolve
2025-08-15,47521.75948,1038.417025,841.1177901,23.51596416,30188.24932,1200,1200,35219.43978,43.65738746,35263.09717,1200,1543.998258,45,2.848392376,kernel,71917.12489,36146.96542,35563.81933,65,36353.29553,35540.12059,10218.49988,1200,10625.08837,348.3789891,highs+presolve
2025-08-16,47666.74469,1026.150276,831.1817233,3.339110052,30545.83488,1200,1200,35274.97914,7.092269751,35282.07141,1200,1467.269372,46,3.702851896,kernel,72090.25628,36220.54686,35652.64112,65,36437.60516,35625.99738,10208.51444,1200,10519.82113,337.0383667,highs+presolve
2025-08-17,75160.58374,1905.924171,1543.798579,0,11633.06454,1200,1200,58029.0953,0,58029.0953,1200,1775.608794,47,9.303999431,kernel,115740.5636,57674.51886,57433.74098,55,58306.80674,57402.20067,7445.296156,1200,9024.620982,100.71574,highs+presolve
2025-08-18,74980.26076,2155.579611,1746.019485,0,10176.58502,1200,1200,57923.57125,0,57923.57125,1200,1936.744741,48,9.882912147,kernel,115506.0039,57572.66433,57351.23297,56,58154.7622,57332.80184,7667.780504,1200,9177.350172,84.11155607,highs+presolve
2025-08-19,74984.94521,1210.633602,980.6132174,0,10437.26478,1200,1200,57997.00545,0,57997.00545,1200,1500.210851,49,11.21209365,kernel,115713.4863,57674.18892,57466.2193,56,58247.24978,57444.12776,7705.266778,1200,9090.068622,88.57466148,highs+presolve
2025-08-20,74967.24654,3019.006545,2445.395302,1177.227171,4920.171397,1200,1200,57967.91727,4347.891804,62315.80907,1200,2897.97584,50,12.02984097,kernel,115659.4309,57642.81075,57426.50199,58,58232.92016,57401.17333,7841.659876,1200,9178.950894,91.55091426,highs+presolve
2025-08-21,76539.53304,939.967405,761.373598,0,10516.52075,1200,1200,58904.46737,0,58904.46737,1200,1453.197056,51,15.6062609,kernel,117365.6461,58324.08086,58029.68603,50,59334.68317,57905.07221,7285.206427,1200,8615.257947,139.9484757,highs+presolve
2025-08-22,47906.09352,1800.00964,1458.007808,0,26333.52229,1200,1200,35428.31328,0,35428.31328,1200,2045.546674,52,6.058754386,kernel,72179.87715,36271.61336,35700.59417,65,36479.27305,35674.01153,10133.20293,1200,10528.75256,313.3245529,highs+presolve
2025-08-23,48204.98321,724.1024327,586.5229705,0,25537.3976,1200,1200,35670.59047,0,35670.59047,1200,1340.815809,53,7.775695957,kernel,72527.59677,36428.44506,35885.67118,65,36641.91573,35859.29267,10080.46827,1200,10612.76115,288.709998,highs+presolve
2025-08-24,76790.75218,2233.076254,1808.791766,0,12632.87821,1200,1200,59028.52853,0,59028.52853,1200,2231.881429,54,20.9698267,kernel,117752.8282,58401.05256,58183.36473,50,59562.09225,57963.91194,6863.22997,1200,8462.316213,173.723652,highs+presolve
2025-08-25,76435.62126,3831.323753,3103.37224,0,4934.582728,1200,1200,58870.60314,0,58870.60314,1200,3428.054459,55,20.55534548,kernel,117455.606,58324.09177,58085.04062,52,59365.96934,57933.45857,7141.325787,1200,8567.118155,156.3699222,highs+presolve
2025-08-26,77739.22801,1388.359772,1124.571415,0,11946.62127,1200,1200,59761.6316,0,59761.6316,1200,1855.172865,56,27.15988255,kernel,119210.7664,58976.05734,58901.75167,45,60285.24681,58617.63374,5978.74216,1200,7693.005851,177.2442719,highs+presolve
2025-08-27,77340.24036,2811.199238,2277.071382,0,8891.96364,1200,1200,59581.03102,0,59581.03102,1200,2366.90098,57,27.64830095,kernel,118967.2055,58930.94308,58829.27053,45,60127.60577,58589.06438,6093.516684,1200,7752.46996,181.6000287,highs+presolve
2025-08-28,77993.26354,2322.581806,1881.291263,0,6784.17801,1200,1200,60079.17823,0,60079.17823,1200,2395.045687,58,27.0385807,kernel,119970.2177,59310.33113,59284.07981,42,60671.54578,58975.7214,5722.479104,1200,7314.276576,203.675163,highs+presolve
2025-08-29,49122.48252,1894.592762,1534.620137,0,26207.28955,1200,1200,36253.04915,0,36253.04915,1200,2308.143935,59,13.72646742,kernel,74523.90128,37490.1435,36754.32997,65,37769.5615,36701.94292,10033.23353,1200,10710.54115,411.6797239,highs+presolve
2025-08-30,49525.25043,998.5753555,808.846038,0,30822.80128,1200,1200,36505.33107,0,36505.33107,1200,1655.948158,60,13.61161953,kernel,74894.96234,37672.10862,36917.68932,65,37977.26322,36862.87242,10016.03333,1200,10723.96798,388.7289417,highs+presolve
2025-08-31,77540.9611,1982.552707,1605.867693,0,10517.653,1200,1200,59809.7177,0,59809.7177,1200,2173.411739,61,27.1789219,kernel,119501.1599,59126.49958,59084.12787,44,60397.53838,58791.75827,5784.640184,1200,7575.376871,201.6408307,highs+presolve
2025-09-01,75571.2687,38.93701961,31.53898588,0,21989.73614,1200,1200,58705.8807,0,58705.8807,1200,1235.043318,31,13.26358891,kernel,116984.0762,58117.7981,58117.7981,23,58866.27514,58117.79803,3892.813308,3892.813308,3892.813308,58.43269729,highs+presolve
2025-09-02,74929.8726,753.4442396,610.2898341,0,20728.96234,1200,1200,58018.60656,0,58018.60656,1200,1878.099816,32,16.63464163,kernel,115520.003,57298.90727,57302.45781,25,58217.53399,57295.96512,4062.155806,3532.082083,4139.854346,68.15133436,highs+presolve
2025-09-03,74090.67745,331.14876,268.2304956,0,18480.04194,1200,1200,57334.8491,0,57334.8491,1200,1421.512628,33,15.00894684,kernel,114016.1121,56522.92613,56537.44226,32,57478.63188,56509.90258,4099.187669,2869.53043,4279.786239,55.32655295,highs+presolve
2025-09-04,72776.91579,894.5382757,724.5760033,0,18681.38797,1200,1200,56151.81399,0,56151.81399,1200,1653.691012,34,11.18652161,kernel,111688.8951,55260.81722,55285.56183,39,56402.75574,55186.73029,4594.790799,1794.504506,5012.26292,105.7331098,highs+presolve
2025-09-05,48371.8383,269.708288,218.4637133,0,41496.33205,1200,1200,35940.20846,0,35940.20846,1200,1433.703058,35,5.168812583,kernel,73797.09691,37143.37389,36302.98614,65,37494.1009,36251.33948,10089.11758,1200,10603.05049,425.0922921,highs+presolve
2025-09-06,39584.55255,1121.102692,908.0931803,0,31650.45934,1200,1200,29601.2934,0,29601.2934,1200,1530.9974,36,1.384618075,kernel,60788.76714,30643.51786,29795.37445,65,30993.38295,29777.46379,9963.515848,1200,10799.59565,567.7988903,highs+presolve
2025-09-07,70069.02011,1010.47369,818.4836892,0,14916.0465,1200,1200,53779.08589,0,53779.08589,1200,1964.761237,37,4.671403366,kernel,106829.7641,52854.2701,52671.87686,52,54148.76888,52349.55949,5807.39768,1200,7106.13986,177.8129815,highs+presolve
2025-09-08,63036.97625,5317.4595,4307.142195,0,2631.089412,1200,1200,49172.86117,0,49172.86117,1200,5102.693218,38,1.896669763,kernel,98936.88548,49450.30603,48928.09232,65,50008.78587,48780.93832,7765.437523,1200,10800,342.9400528,highs+presolve
2025-09-09,64976.02726,2286.943966,1852.424613,0,11438.67364,1200,1200,50698.07216,0,50698.07216,1200,2396.180401,39,3.296798138,kernel,101728.6479,50730.28638,50441.05554,61,51287.39696,50315.01855,6865.635924,1200,9914.579512,244.17464,highs+presolve
2025-09-10,65588.20923,1966.166191,1592.594614,1505.638366,5404.27737,1200,1200,51211.71581,6142.768955,57354.48477,1200,2163.119814,40,4.027508475,kernel,102580.7236,51139.98206,50897.60092,56,51683.09401,50841.00224,7813.998959,1200,9229.875879,196.1175908,highs+presolve
2025-09-11,67572.62112,1704.916097,1380.982039,0,13752.60128,1200,1200,52437.60299,0,52437.60299,1200,1700.734093,41,4.234683879,kernel,104302.0232,51896.17168,51628.57416,52,52673.44231,51571.31246,7213.907031,1200,8568.024893,107.8100419,highs+presolve
2025-09-12,43126.21159,1037.547979,840.4138628,0,31377.42128,1200,1200,31401.37643,0,31401.37643,1200,1762.636418,42,3.053086742,kernel,63360.67641,32059.19848,30884.39557,65,32476.27146,30800.9448,9637.379124,1200,10763.17118,327.3886526,highs+presolve
2025-09-13,40546.80829,1110.847731,899.7866622,0,32328.64574,1200,1200,30239.96246,0,30239.96246,1200,1755.849795,43,3.185676071,kernel,62661.30166,31625.51903,30688.78327,65,31972.50876,30629.50536,9868.301758,1200,10678.09715,600.1171052,highs+presolve
2025-09-14,67962.75519,2791.951769,2261.480933,0,7332.959603,1200,1200,52619.6553,0,52619.6553,1200,2615.724134,44,9.55530179,kernel,104977.808,52122.67437,51793.39667,51,53183.33963,51589.59902,6881.130387,1200,8310.49667,261.572624,highs+presolve
2025-09-15,67889.47478,2383.343299,1930.508072,0,12369.60892,1200,1200,52786.78755,0,52786.78755,1200,2546.58128,45,8.897816554,kernel,105291.764,52316.67046,52043.25136,51,53248.1957,51912.50208,6919.603373,1200,8224.637275,213.2284302,highs+presolve
2025-09-16,67629.69795,2206.351067,1787.144364,0,7718.721268,1200,1200,52614.72408,0,52614.72408,1200,2048.698602,46,9.640999984,kernel,104893.5461,52149.71499,51881.1582,52,53011.27465,51786.04199,7191.364499,1200,8423.045089,182.4005329,highs+presolve
2025-09-17,67575.1571,2643.645166,2141.352585,0,7112.74612,1200,1200,52788.12843,0,52788.12843,1200,2696.280701,47,9.504102222,kernel,105545.6708,52477.60582,52267.91755,50,53277.73761,52198.39471,7048.336419,1200,7968.635254,221.3499135,highs+presolve
2025-09-18,67657.45415,2192.499963,1775.92497,0,8284.828042,1200,1200,52795.50753,0,52795.50753,1200,2256.600488,48,10.05379159,kernel,105299.1435,52371.57461,52193.45458,50,53104.79957,52143.12418,7177.482065,1200,8236.446939,140.9928918,highs+presolve
2025-09-19,41094.8475,1160.02041,939.616532,0,24773.0913,1200,1200,30734.68004,0,30734.68004,1200,1538.25271,49,4.074504658,kernel,65071.77124,32968.92452,31668.52103,65,33403.24073,31539.29667,9735.271921,1200,10714.0825,857.6924469,highs+presolve
2025-09-20,40704.1935,1445.566749,1170.909067,11.47173333,24795.57382,1200,1200,30409.46387,24.3659616,30433.82984,1200,1735.330542,50,3.859048606,kernel,62783.74425,31655.4739,30842.61877,65,31941.11576,30789.2017,9957.206316,1200,10523.90414,501.0292357,highs+presolve
2025-09-21,67655.99462,1470.729108,1191.290577,0,9089.068602,1200,1200,52997.94168,0,52997.94168,1200,1849.218326,51,9.519699731,kernel,105908.6085,52684.44986,52509.21493,50,53399.35763,52446.82043,7149.41582,1200,8133.701195,181.2076538,highs+presolve
2025-09-22,67552.68669,3005.299581,2434.292661,0,6367.659884,1200,1200,52829.93028,0,52829.93028,1200,2478.496014,52,10.22200031,kernel,105438.8793,52434.10011,52268.41807,50,53169.47726,52216.77588,7315.619204,1200,8339.422982,154.8250914,highs+presolve
2025-09-23,67970.59733,3733.397759,3024.052185,0,5144.63617,1200,1200,53217.84723,0,53217.84723,1200,3148.591751,53,12.32830312,kernel,106356.8627,52871.82499,52701.36028,49,53655.26168,52631.82685,6950.026908,1200,7789.317453,200.9917764,highs+presolve
2025-09-24,68152.88245,2090.525744,1693.325852,753.1802086,7445.637671,1200,1200,53462.54508,2586.167211,56048.71229,1200,2508.960597,54,12.72295984,kernel,106868.5204,53134.54727,52990.59825,48,53877.12794,52925.3362,6643.976918,1200,7578.246617,192.1703136,highs+presolve
2025-09-25,68798.03499,2590.648329,2098.425146,0,7970.36291,1200,1200,53806.4935,0,53806.4935,1200,2146.821797,55,11.76265086,kernel,107297.2329,53286.42589,53126.99464,49,54168.73675,53083.74772,7034.679699,1200,7695.235081,168.2435976,highs+presolve
2025-09-26,43323.60558,569.3562603,461.1785708,0,25521.18439,1200,1200,31998.89477,0,31998.89477,1200,1518.784506,56,5.771483935,kernel,67277.02957,34133.81811,32632.72845,65,34644.29172,32448.59185,9657.038477,1200,10658.11601,789.429597,highs+presolve
2025-09-27,41385.42624,1878.691717,1521.740291,0,23227.17257,1200,1200,30988.68014,0,30988.68014,1200,1844.858865,57,5.656215938,kernel,65746.69742,33282.01289,32031.46286,65,33715.22496,31904.20683,9837.945614,1200,10686.65527,831.9587148,highs+presolve
2025-09-28,68692.65212,3226.549251,2613.504893,48.57333059,4640.551927,1200,1200,53781.22571,104.7761347,53886.00185,1200,2839.114187,58,10.92340782,kernel,107286.2539,53295.23498,53159.71937,48,54126.43078,53125.54977,7079.055621,1200,7775.83532,159.778575,highs+presolve
2025-09-29,68992.75154,2743.961024,2222.60843,0,5711.507348,1200,1200,54081.63044,0,54081.63044,1200,2501.146297,59,10.18286096,kernel,107794.6197,53586.03908,53480.39668,48,54314.21502,53449.45953,6784.091393,1200,7705.906187,107.9149321,highs+presolve
2025-09-30,69216.21667,4072.995295,3299.126189,520.4138019,3540.586596,1200,1200,54312.20904,1827.159813,56139.36885,1200,3160.058988,60,12.10396785,kernel,108283.1106,53828.77922,53713.14926,47,54569.60816,53669.95876,6582.758591,1200,7496.050095,119.6805454,highs+presolve
2025-10-01,69825.30049,208.1867822,168.6312936,0,20124.22347,1200,1200,55005.58281,0,55005.58281,1200,1270.132543,30,7.385504967,kernel,109629.3171,54494.67273,54494.67273,14,55134.64268,54494.67237,2724.658667,2724.658667,2724.658667,59.42855817,highs+presolve
2025-10-02,68829.33341,348.8787528,282.5917898,0,17032.26333,1200,1200,53989.89584,0,53989.89584,1200,1421.965429,31,13.16436841,kernel,107556.0945,53388.36908,53388.36908,20,54167.72302,53388.36885,3404.427001,3404.427001,3404.427001,58.07498104,highs+presolve
2025-10-03,40879.85354,434.9323614,352.2952128,0,32980.06269,1200,1200,30475.44194,0,30475.44194,1200,1522.506616,32,7.598350734,kernel,63293.15571,31917.52031,31091.92805,65,32201.21785,31026.43738,10027.06108,1200,10485.28325,485.1027702,highs+presolve
2025-10-04,40012.25334,1306.968336,1058.644352,250.8428481,26918.78977,1200,1200,29750.90936,788.3698969,30539.27926,1200,2043.628282,33,8.012389161,kernel,62408.75706,31468.89351,30608.56442,65,31800.18301,30521.08548,9867.496662,1200,10763.33013,573.8622165,highs+presolve
2025-10-05,67791.33879,1340.801808,1086.049464,0,12800.62538,1200,1200,53106.99703,0,53106.99703,1200,1967.008833,34,17.00141087,kernel,105890.4419,52547.18048,52546.79089,26,53343.64793,52546.45756,3989.623091,3260.401283,3999.646864,77.72659562,highs+presolve
2025-10-06,67404.71725,1791.281921,1450.938356,0,9331.264439,1200,1200,52853.44374,0,52853.44374,1200,2029.606593,35,16.41871783,kernel,105487.6001,52384.17708,52383.74454,25,53103.85257,52383.51278,3929.672606,3137.568157,3937.645547,77.58572536,highs+presolve
2025-10-07,67310.17122,1665.638341,1349.167056,465.8547166,9687.99165,1200,1200,52794.65243,1696.892505,54491.54494,1200,2331.98532,36,16.1080701,kernel,105381.0177,52359.36299,52359.03858,24,53021.97624,52358.83963,3790.399355,3076.187202,3798.01877,70.1821304,highs+presolve
2025-10-08,67551.90196,2195.283772,1778.179855,0,10656.30238,1200,1200,52708.21543,0,52708.21543,1200,2647.239878,37,15.91157304,kernel,104852.7658,52040.06639,52038.61116,22,52814.1517,52038.29882,3870.670342,2823.247358,3875.695368,42.47880108,highs+presolve
2025-10-09,67449.38584,1902.538962,1541.056559,0,11327.92176,1200,1200,52686.8552,0,52686.8552,1200,2425.319138,38,17.13205585,kernel,104850.1333,52088.74696,52088.06903,25,52762.06162,52087.7013,3600.006951,2684.606872,3608.55455,30.93202168,highs+presolve
2025-10-10,40271.71442,1388.60948,1124.773679,0,30664.2677,1200,1200,29872.53714,0,29872.53714,1200,2000.515794,39,7.54299613,kernel,60590.83077,30466.31112,29941.41253,64,30649.4085,29910.59275,9958.915383,1200,10767.99254,221.7142457,highs+presolve
2025-10-11,40246.2959,1366.436747,1106.813765,0,25880.35933,1200,1200,29771.95303,0,29771.95303,1200,2024.394273,40,9.131025944,kernel,61257.30937,30836.93674,30159.01408,64,31098.28568,30098.18623,9841.291419,1200,10782.02004,370.365513,highs+presolve
2025-10-12,67395.89379,2111.849105,1710.597775,0,8479.686472,1200,1200,52653.07905,0,52653.07905,1200,2428.741079,41,19.32147307,kernel,104777.9081,52061.83072,52061.21047,25,52716.69498,52060.75104,3557.422036,2621.32808,3567.236505,25.35808585,highs+presolve
2025-10-13,67429.52438,1897.222195,1536.749978,0,10041.65686,1200,1200,52754.5677,0,52754.5677,1200,2159.408134,42,19.93360959,kernel,105036.7789,52216.84399,52216.62042,24,52820.15602,52216.11942,3407.145286,2655.053573,3419.731727,24.12610679,highs+presolve
2025-10-14,67330.27856,2473.573855,2003.594823,1034.31422,7120.784469,1200,1200,52732.76321,3854.774491,56587.5377,1200,2385.660791,43,19.67226083,kernel,105062.8952,52252.3797,52252.22601,24,52810.66687,52251.6674,3300.755631,2590.302674,3313.951823,28.96432778,highs+presolve
2025-10-15,67527.76415,2352.506113,1905.529952,411.400707,5572.165042,1200,1200,52900.016,1216.013655,54116.02965,1200,2392.338778,44,20.52623229,kernel,105681.886,52428.07233,52427.58423,24,53254.29925,52423.2037,3455.42854,2640.90093,3472.432205,103.2963825,highs+presolve
2025-10-16,68216.78234,4502.29944,3646.862546,489.8494235,4884.721923,1200,1200,53311.3389,1513.220728,54824.55962,1200,3742.436346,45,20.14222874,kernel,106134.0683,52668.75289,52670.23354,23,53463.83247,52666.0786,3268.998725,2756.457747,3287.328516,53.05740468,highs+presolve
2025-10-17,40696.34036,877.1330611,710.4777795,0,24525.48576,1200,1200,30318.32799,0,30318.32799,1200,1760.66428,46,6.017822775,kernel,62613.54985,31520.6349,30849.0348,65,31764.50536,30788.13795,9918.706742,1200,10797.6306,393.8792533,highs+presolve
2025-10-18,40275.81022,991.6233843,803.2149413,0,24010.80851,1200,1200,29980.29841,0,29980.29841,1200,1523.237927,47,4.719757225,kernel,62305.1304,31355.88581,30694.11295,65,31611.00779,30625.8714,9896.456981,1200,10799.68803,440.0904522,highs+presolve
2025-10-19,68892.24288,5144.254232,4166.845928,0,4029.112043,1200,1200,53840.47619,0,53840.47619,1200,3993.504479,48,15.06008396,kernel,107095.624,53126.29191,53126.49189,17,53968.98521,53126.22869,3217.75177,3207.196829,3218.7628,49.83901964,highs+presolve
2025-10-20,69216.26388,2983.3172,2416.486932,893.318694,5101.969941,1200,1200,54130.3436,3610.075243,57740.41884,1200,3022.167179,49,13.27916901,kernel,107624.5349,53434.51874,53434.51874,17,54190.01407,53434.51786,3067.074693,3067.074693,3067.074693,26.34853469,highs+presolve
2025-10-21,70406.12362,3954.453717,3203.10751,0.5613047756,3192.757368,1200,1200,54810.96025,1.20708592,54812.16734,1200,3439.067251,50,10.78723411,kernel,108653.9119,53771.48556,53771.48556,22,54882.42357,53771.4851,3701.596807,3701.596807,3701.596807,28.65660529,highs+presolve
2025-10-22,70435.0735,3233.285919,2618.961594,692.8755646,4958.728042,1200,1200,55003.3845,2389.912459,57393.29696,1200,3333.113545,51,8.843739073,kernel,109163.9273,54140.07199,54140.07199,20,55023.85314,54140.07134,3194.992798,3194.992798,3194.992798,9.432125404,highs+presolve
2025-10-23,71255.15911,2162.573369,1751.684429,0,7464.773134,1200,1200,55583.59908,0,55583.59908,1200,2322.858494,52,8.330042534,kernel,110139.1782,54555.57233,54555.57233,17,55583.60332,54555.57202,3510.995696,3510.995696,3510.995696,0,highs+presolve
2025-10-24,40734.99308,1233.869976,999.4346805,234.1325926,22314.63966,1200,1200,30310.85744,693.238778,31004.09622,1200,1826.468028,53,4.150617257,kernel,66627.94202,33716.89879,32456.75554,65,34171.17688,32288.15874,9848.692569,1200,10776.42232,995.4831582,highs+presolve
2025-10-25,40912.27687,729.695555,591.0533996,0,21375.20198,1200,1200,30356.05696,0,30356.05696,1200,1387.499149,54,3.817029782,kernel,64037.89033,32285.54575,31435.98293,65,32601.89759,31353.19712,10023.60116,1200,10738.90519,585.0269453,highs+presolve
2025-10-26,70883.19513,2240.5868,1814.875308,0,5913.171624,1200,1200,55327.20084,0,55327.20084,1200,2130.360263,55,10.4125707,kernel,109785.7931,54357.53974,54357.53974,18,55428.25059,54357.53947,3655.514119,3655.514119,3655.514119,40.70422622,highs+presolve
2025-10-27,70687.20204,3774.958039,3057.716011,0,6417.378342,1200,1200,55285.42801,0,55285.42801,1200,3262.666852,56,10.76326594,kernel,109908.6701,54452.743,54452.743,32,55455.92448,54452.74276,3545.713474,3545.712836,3545.814572,56.97832298,highs+presolve
2025-10-28,70414.82713,3158.427896,2558.326596,194.174176,4036.478308,1200,1200,55246.1766,418.957416,55665.13402,1200,2765.87648,57,12.08696198,kernel,110194.2009,54615.40244,54615.40244,23,55578.7959,54615.40216,3545.763524,3545.763524,3545.763524,90.1354803,highs+presolve
2025-10-29,70801.98406,3934.340051,3186.815441,467.5118685,1209.714518,1200,1200,55501.45653,1597.530494,57098.98702,1200,3078.283221,58,12.83650571,kernel,110455.775,54789.62292,54789.62292,23,55666.14966,54789.62259,3384.384337,3384.384337,3384.384337,52.28980216,highs+presolve
2025-10-30,71456.09786,2429.679839,1968.040669,0,6206.641041,1200,1200,56030.24323,0,56030.24323,1200,2290.76874,59,11.76557133,kernel,111387.0318,55254.43948,55290.87755,34,56096.15214,55247.98431,3094.89757,2197.645478,3208.780779,26.72438385,highs+presolve
2025-10-31,41007.57196,1396.561465,1131.214787,0,16837.93321,1200,1200,30507.30525,0,30507.30525,1200,1736.276943,60,3.601968226,kernel,65640.63867,33170.90486,32106.05072,65,33534.57794,32022.16422,10214.57661,1200,10705.89691,776.1451737,highs+presolve
