date,pool_size,converged,converged_round,max_adjacent_difference_yuan,mean_adjacent_difference_yuan,min_adjacent_difference_yuan,max_slope_positive_violation,max_slope_monotone_violation_interior,boundary_slope_jump,canonical_tangent_count,effective_tangent_count,value_at_s_min_yuan,value_at_s_max_yuan,round,n_points,grid_step,new_effective_tangents,envelope_increase_yuan,max_envelope_deficit_yuan
2025-07-14,43,True,4,1109.001665,478.5519656,4.69153747e-07,4.154651775e-07,0,4.152697111e-07,5,5,62732.26614,60818.05828,0,5,2400,-1,-1,0
2025-07-14,43,True,4,563.5717134,239.2759829,2.345623216e-07,4.154651775e-07,0,4.152697111e-07,7,7,62732.26614,60818.05828,1,9,1200,2,30.50185565,0
2025-07-14,43,True,4,283.0641076,119.6379914,1.172811608e-07,4.154651775e-07,0,4.152697111e-07,12,12,62732.26614,60818.05828,2,17,600,5,63.01103622,0
2025-07-14,43,True,4,141.5637761,59.81899572,5.862966646e-08,4.154651775e-07,0,4.152697111e-07,21,21,62732.26614,60818.05828,3,33,300,9,3.09498047,7.275957614e-12
2025-07-14,43,True,4,70.80016613,29.90949786,2.930028131e-08,4.154651775e-07,0,4.152697111e-07,36,36,62732.26614,60818.05828,4,65,150,15,8.270238663,1.455191523e-11
2025-07-15,44,True,4,1086.174124,437.6367872,2.661909093e-07,4.170548603e-07,0,4.169439587e-07,5,5,62718.60941,60968.06226,0,5,2400,-1,-1,0
2025-07-15,44,True,4,566.0497592,218.8183936,1.330918167e-07,4.170548603e-07,0,4.169439587e-07,8,8,62718.60941,60968.06226,1,9,1200,3,19.18667941,0
2025-07-15,44,True,4,283.1513228,109.4091968,6.653135642e-08,4.170548603e-07,0,4.169439587e-07,13,13,62718.60941,60968.06226,2,17,600,5,7.029039831,7.275957614e-12
2025-07-15,44,True,4,141.6003323,54.70459841,3.325840225e-08,4.170548603e-07,0,4.169439587e-07,24,24,62718.60941,60968.06226,3,33,300,11,2.179181503,7.275957614e-12
2025-07-15,44,True,4,70.80016621,27.3522992,1.661828719e-08,4.170548603e-07,0,4.169439587e-07,40,40,62718.60941,60968.06226,4,65,150,16,8.80519849,3.637978807e-11
2025-07-16,45,True,4,1099.190529,447.2581766,2.890083124e-07,4.469871052e-07,0,4.468666977e-07,5,5,62493.4133,60704.3806,0,5,2400,-1,-1,0
2025-07-16,45,True,4,566.2321978,223.6290883,1.445005182e-07,4.469871052e-07,0,4.468666977e-07,8,8,62493.4133,60704.3806,1,9,1200,3,56.79326502,0
2025-07-16,45,True,4,283.2006643,111.8145441,7.223570719e-08,4.469871052e-07,0,4.468666977e-07,14,14,62493.4133,60704.3806,2,17,600,6,7.987757246,7.275957614e-12
2025-07-16,45,True,4,141.6003323,55.90727207,3.608874977e-08,4.469871052e-07,0,4.468666977e-07,23,23,62493.4133,60704.3806,3,33,300,9,9.503307477,1.455191523e-11
2025-07-16,45,True,4,70.80016617,27.95363604,1.803709893e-08,4.469871052e-07,0,4.468666977e-07,41,41,62493.4133,60704.3806,4,65,150,18,1.204348049,1.455191523e-11
2025-07-17,46,True,4,1105.501957,474.1337932,3.491659299e-07,4.066904446e-07,0,4.065449779e-07,5,5,62406.31316,60509.77799,0,5,2400,-1,-1,0
2025-07-17,46,True,4,566.3034681,237.0668966,1.74579327e-07,4.066904446e-07,0,4.065449779e-07,8,8,62406.31316,60509.77799,1,9,1200,3,52.1331552,0
2025-07-17,46,True,4,283.2431061,118.5334483,8.727511158e-08,4.066904446e-07,0,4.065449779e-07,14,14,62406.31316,60509.77799,2,17,600,6,7.730514449,0
2025-07-17,46,True,4,141.6427741,59.26672415,4.361208994e-08,4.066904446e-07,0,4.065449779e-07,23,23,62406.31316,60509.77799,3,33,300,9,3.000392822,2.182787284e-11
2025-07-17,46,True,4,70.84260802,29.63336208,2.180604497e-08,4.066904446e-07,0,4.065449779e-07,41,41,62406.31316,60509.77799,4,65,150,18,8.375590622,2.182787284e-11
2025-07-18,47,True,4,1124.586873,1022.253607,930.7366017,3.056581462e-07,0,0.4000246774,5,5,47005.72477,42916.71034,0,5,2400,-1,-1,0
2025-07-18,47,True,4,566.30215,511.1268033,457.4277431,3.056581462e-07,0,0.3879786743,9,9,47005.72477,42916.71034,1,9,1200,4,20.29093281,0
2025-07-18,47,True,4,283.2452793,255.5634016,226.6089759,3.056581462e-07,0,0.3810696943,16,16,47005.72477,42916.71034,2,17,600,7,5.967724389,7.275957614e-12
2025-07-18,47,True,4,141.6450482,127.7817008,112.7633897,3.056581462e-07,0,0.3779058191,30,30,47005.72477,42916.71034,3,33,300,14,1.406169064,7.275957614e-12
2025-07-18,47,True,4,70.84489461,63.89085041,56.16590788,3.056581462e-07,0,0.3770024408,56,56,47005.72477,42916.71034,4,65,150,26,0.2757170871,7.275957614e-12
2025-07-19,48,True,4,1044.064499,915.8893303,810.2418047,4.316687216e-07,0,0.3482759512,5,5,45423.5779,41760.02058,0,5,2400,-1,-1,0
2025-07-19,48,True,4,543.3138778,457.9446652,398.6553189,4.316687216e-07,0,0.3378480226,9,9,45423.5779,41760.02058,1,9,1200,4,18.08681945,0
2025-07-19,48,True,4,280.5791581,228.9723326,197.4512502,4.316687216e-07,0,0.3319154393,17,17,45423.5779,41760.02058,2,17,600,8,4.944435011,0
2025-07-19,48,True,4,141.500301,114.4861663,98.31586067,4.316687216e-07,0,0.3288375576,31,31,45423.5779,41760.02058,3,33,300,14,1.495983563,0
2025-07-19,48,True,4,70.75015221,57.24308315,49.05748709,4.316687216e-07,0,0.3279439808,61,61,45423.5779,41760.02058,4,65,150,30,0.5709807299,7.275957614e-12
2025-07-20,49,True,4,1115.16227,549.1411002,5.722977221e-07,3.904923125e-07,0,3.902538473e-07,5,5,62319.28036,60122.71596,0,5,2400,-1,-1,2.182787284e-11
2025-07-20,49,True,4,565.4866936,274.5705501,2.861415851e-07,3.904923125e-07,0,3.902538473e-07,8,8,62319.28036,60122.71596,1,9,1200,3,48.86454337,2.182787284e-11
2025-07-20,49,True,4,283.1313892,137.2852751,1.430453267e-07,3.904923125e-07,0,3.902538473e-07,13,13,62319.28036,60122.71596,2,17,600,5,8.309767247,2.910383046e-11
2025-07-20,49,True,4,141.6003308,68.64263754,7.151538739e-08,3.904923125e-07,0,3.902538473e-07,23,23,62319.28036,60122.71596,3,33,300,10,4.05666417,2.910383046e-11
2025-07-20,49,True,4,70.80016578,34.32131877,3.574677976e-08,3.904923125e-07,4.127115316e-11,3.902538473e-07,38,38,62319.28036,60122.71596,4,65,150,15,0.9774605401,5.144102033e-09
2025-07-21,50,True,4,1114.528054,539.6719567,5.25105861e-07,3.541646633e-07,0,3.539458635e-07,5,5,62281.4205,60122.73268,0,5,2400,-1,-1,7.275957614e-12
2025-07-21,50,True,4,566.3166552,269.8359784,2.625529305e-07,3.541646633e-07,0,3.539458635e-07,8,8,62281.4205,60122.73268,1,9,1200,3,34.65068479,7.275957614e-12
2025-07-21,50,True,4,283.2720348,134.9179892,1.312582754e-07,3.541646633e-07,0,3.539458635e-07,13,13,62281.4205,60122.73268,2,17,600,5,14.23361356,7.275957614e-12
2025-07-21,50,True,4,141.6717041,67.4589946,6.562186172e-08,3.541646633e-07,0,3.539458635e-07,22,22,62281.4205,60122.73268,3,33,300,9,5.10947628,1.455191523e-11
2025-07-21,50,True,4,70.87153873,33.7294973,3.280001692e-08,3.541646633e-07,0,3.539458635e-07,41,41,62281.4205,60122.73268,4,65,150,19,1.181711156,1.455191523e-11
2025-07-22,51,True,4,1106.012106,503.4210335,6.129266694e-07,3.630474337e-07,0,3.627920521e-07,5,5,62277.01326,60263.32912,0,5,2400,-1,-1,0
2025-07-22,51,True,4,566.2006071,251.7105167,3.064633347e-07,3.630474337e-07,0,3.627920521e-07,8,8,62277.01326,60263.32912,1,9,1200,3,50.69834251,0
2025-07-22,51,True,4,283.1999454,125.8552584,1.532243914e-07,3.630474337e-07,0,3.627920521e-07,13,13,62277.01326,60263.32912,2,17,600,5,7.155755305,0
2025-07-22,51,True,4,141.6003316,62.92762919,7.660855772e-08,3.630474337e-07,0,3.627920521e-07,23,23,62277.01326,60263.32912,3,33,300,10,3.506082481,0
2025-07-22,51,True,4,70.80016603,31.4638146,3.829336492e-08,3.630474337e-07,0,3.627920521e-07,42,42,62277.01326,60263.32912,4,65,150,19,4.792252012,2.182787284e-11
2025-07-23,52,True,4,1106.597752,504.1690527,7.86370947e-07,3.525732752e-07,0,3.522456203e-07,5,5,62229.07938,60212.40317,0,5,2400,-1,-1,0
2025-07-23,52,True,4,566.1952814,252.0845264,3.931709216e-07,3.525732752e-07,0,3.522456203e-07,8,8,62229.07938,60212.40317,1,9,1200,3,57.89887296,1.455191523e-11
2025-07-23,52,True,4,283.1946196,126.0422632,1.965818228e-07,3.525732752e-07,0,3.522456203e-07,13,13,62229.07938,60212.40317,2,17,600,5,7.482850398,7.275957614e-12
2025-07-23,52,True,4,141.6003317,63.0211316,9.827635949e-08,3.525732752e-07,0,3.522456203e-07,23,23,62229.07938,60212.40317,3,33,300,10,3.661105882,2.182787284e-11
2025-07-23,52,True,4,70.80016609,31.5105658,4.913454177e-08,3.525732752e-07,0,3.522456203e-07,42,42,62229.07938,60212.40317,4,65,150,19,4.773767344,2.182787284e-11
2025-07-24,53,True,4,1101.075412,492.988178,9.595969459e-07,3.536076259e-07,0,3.532077647e-07,5,5,62240.82215,60268.86944,0,5,2400,-1,-1,6.548361853e-11
2025-07-24,53,True,4,566.1762904,246.494089,4.79791197e-07,3.536076259e-07,0,3.532077647e-07,8,8,62240.82215,60268.86944,1,9,1200,3,62.59389763,6.548361853e-11
2025-07-24,53,True,4,283.1756287,123.2470445,2.398883225e-07,3.536076259e-07,0,3.532077647e-07,12,12,62240.82215,60268.86944,2,17,600,4,9.047638986,5.09317033e-11
2025-07-24,53,True,4,141.6003316,61.62352227,1.199223334e-07,3.536076259e-07,0,3.532077647e-07,22,22,62240.82215,60268.86944,3,33,300,10,3.988530475,5.820766091e-11
2025-07-24,53,True,4,70.80016611,30.81176113,5.995389074e-08,3.536076259e-07,0,3.532077647e-07,41,41,62240.82215,60268.86944,4,65,150,19,5.398171569,5.820766091e-11
2025-07-25,54,True,4,955.5101828,796.3995508,690.6360136,5.021849426e-07,0,0.2968025618,5,5,44142.84829,40957.25009,0,5,2400,-1,-1,0
2025-07-25,54,True,4,511.776332,398.1997754,339.9179981,5.021849426e-07,0,0.2884528386,9,9,44142.84829,40957.25009,1,9,1200,4,24.3705917,0
2025-07-25,54,True,4,276.6576055,199.0998877,168.1493024,5.021849426e-07,0,0.283463004,17,17,44142.84829,40957.25009,2,17,600,8,6.026850954,0
2025-07-25,54,True,4,141.2606509,99.54994385,83.59806273,5.021849426e-07,0,0.2796006897,33,33,44142.84829,40957.25009,3,33,300,16,1.704018272,0
2025-07-25,54,True,4,70.75015336,49.77497193,41.73125961,5.021849426e-07,0,0.2784083452,65,65,44142.84829,40957.25009,4,65,150,32,0.4101522322,0
2025-07-26,55,True,4,787.4800445,584.9094941,480.3760778,4.365110013e-07,0,0.2065234386,5,5,41713.19682,39373.55884,0,5,2400,-1,-1,0
2025-07-26,55,True,4,478.6821114,292.4547471,236.4693301,4.365110013e-07,0,0.2005998767,9,9,41713.19682,39373.55884,1,9,1200,4,16.59552757,7.275957614e-12
2025-07-26,55,True,4,272.6374217,146.2273735,117.0796219,4.365110013e-07,0,0.1975148486,17,17,41713.19682,39373.55884,2,17,600,8,15.8008291,7.275957614e-12
2025-07-26,55,True,4,139.129856,73.11368677,58.1464983,4.365110013e-07,0,0.1953779778,33,33,41713.19682,39373.55884,3,33,300,16,6.14701637,7.275957614e-12
2025-07-26,55,True,4,70.25305924,36.55684338,29.00168601,4.365110013e-07,0,0.1936026739,65,65,41713.19682,39373.55884,4,65,150,32,0.5781461931,7.275957614e-12
2025-07-27,56,True,4,1100.99671,491.3230356,1.072017767e-06,3.74970781e-07,0,3.745241067e-07,5,5,62170.17467,60204.88253,0,5,2400,-1,-1,0
2025-07-27,56,True,4,566.197345,245.6615178,5.359979696e-07,3.74970781e-07,0,3.745241067e-07,8,8,62170.17467,60204.88253,1,9,1200,3,73.19737071,0
2025-07-27,56,True,4,283.1966845,122.8307589,2.679953468e-07,3.74970781e-07,0,3.745241067e-07,13,13,62170.17467,60204.88253,2,17,600,5,10.93075908,7.275957614e-12
2025-07-27,56,True,4,141.600331,61.41537946,1.339940354e-07,3.74970781e-07,0,3.745241067e-07,23,23,62170.17467,60204.88253,3,33,300,10,3.68440118,7.275957614e-12
2025-07-27,56,True,4,70.80016584,30.70768973,6.69824658e-08,3.74970781e-07,0,3.745241067e-07,42,42,62170.17467,60204.88253,4,65,150,19,5.696808288,1.455191523e-11
2025-07-28,57,True,4,1093.528349,474.4184649,8.422503015e-07,3.61535339e-07,0,3.611844153e-07,5,5,62186.45702,60288.78316,0,5,2400,-1,-1,0
2025-07-28,57,True,4,566.2078962,237.2092324,4.211178748e-07,3.61535339e-07,0,3.611844153e-07,8,8,62186.45702,60288.78316,1,9,1200,3,82.60850147,0
2025-07-28,57,True,4,283.2003723,118.6046162,2.105371095e-07,3.61535339e-07,0,3.611844153e-07,13,13,62186.45702,60288.78316,2,17,600,5,12.54071678,0
2025-07-28,57,True,4,141.6003313,59.30230812,1.052612788e-07,3.61535339e-07,0,3.611844153e-07,23,23,62186.45702,60288.78316,3,33,300,10,3.027936123,0
2025-07-28,57,True,4,70.80016595,29.65115406,5.260517355e-08,3.61535339e-07,0,3.611844153e-07,40,40,62186.45702,60288.78316,4,65,150,17,4.964843009,0
2025-07-29,58,True,4,1100.545074,494.0813922,8.341667126e-07,3.569804396e-07,0,3.566328741e-07,5,5,62173.47866,60197.15309,0,5,2400,-1,-1,0
2025-07-29,58,True,4,566.1996548,247.0406961,4.170724424e-07,3.569804396e-07,0,3.566328741e-07,8,8,62173.47866,60197.15309,1,9,1200,3,54.90261223,7.275957614e-12
2025-07-29,58,True,4,283.1989948,123.5203481,2.085289452e-07,3.569804396e-07,0,3.566328741e-07,13,13,62173.47866,60197.15309,2,17,600,5,20.76944598,7.275957614e-12
2025-07-29,58,True,4,141.6003309,61.76017403,1.042644726e-07,3.569804396e-07,0,3.566328741e-07,23,23,62173.47866,60197.15309,3,33,300,10,7.303200791,7.275957614e-12
2025-07-29,58,True,4,70.80016589,30.88008702,5.211040843e-08,3.569804396e-07,0,3.566328741e-07,39,39,62173.47866,60197.15309,4,65,150,16,1.156138,2.910383046e-11
2025-07-30,59,True,4,1104.870545,500.1631876,8.094139048e-07,3.758842526e-07,0,3.755469876e-07,5,5,62120.64669,60119.99394,0,5,2400,-1,-1,2.182787284e-11
2025-07-30,59,True,4,566.1295126,250.0815938,4.047033144e-07,3.758842526e-07,0,3.755469876e-07,8,8,62120.64669,60119.99394,1,9,1200,3,33.22282503,2.182787284e-11
2025-07-30,59,True,4,283.1421185,125.0407969,2.023298293e-07,3.758842526e-07,0,3.755469876e-07,14,14,62120.64669,60119.99394,2,17,600,6,43.70523866,2.182787284e-11
2025-07-30,59,True,4,141.6003307,62.52039846,1.011576387e-07,3.758842526e-07,0,3.755469876e-07,24,24,62120.64669,60119.99394,3,33,300,10,4.573563158,5.820766091e-11
2025-07-30,59,True,4,70.80016587,31.26019923,5.056062946e-08,3.758842526e-07,0,3.755469876e-07,39,39,62120.64669,60119.99394,4,65,150,15,4.659455888,4.365574569e-11
2025-07-31,60,True,4,1100.947001,489.2508512,8.337665349e-07,3.599182904e-07,0,3.595708729e-07,5,5,62121.87627,60164.87287,0,5,2400,-1,-1,3.637978807e-11
2025-07-31,60,True,4,565.863917,244.6254256,4.168832675e-07,3.599182904e-07,0,3.595708729e-07,8,8,62121.87627,60164.87287,1,9,1200,3,47.47527154,3.637978807e-11
2025-07-31,60,True,4,283.0989161,122.3127128,2.084343578e-07,3.599182904e-07,0,3.595708729e-07,13,13,62121.87627,60164.87287,2,17,600,5,41.42700938,4.365574569e-11
2025-07-31,60,True,4,141.5985348,61.15635641,1.04198989e-07,3.599182904e-07,2.555694545e-11,3.595708729e-07,23,23,62121.87627,60164.87287,3,33,300,10,4.402344168,5.369656719e-09
2025-07-31,60,True,4,70.8001659,30.57817821,5.209585652e-08,3.599182904e-07,2.555694545e-11,3.595708729e-07,40,40,62121.87627,60164.87287,4,65,150,17,4.255103093,5.369656719e-09
2025-08-01,31,True,4,556.8952395,343.0560567,251.777276,5.55342978e-07,0,0.1081768887,5,5,39656.87776,38284.65353,0,5,2400,-1,-1,0
2025-08-01,31,True,4,394.6998364,171.5280284,124.1891808,5.55342978e-07,0,0.1048813054,9,9,39656.87776,38284.65353,1,9,1200,4,9.679547347,0
2025-08-01,31,True,4,263.8698404,85.76401418,61.50297467,5.55342978e-07,0,0.1037528523,17,17,39656.87776,38284.65353,2,17,600,8,24.09619042,0
2025-08-01,31,True,4,138.5930604,42.88200709,30.50073265,5.55342978e-07,0,0.1022007096,33,33,39656.87776,38284.65353,3,33,300,16,1.912899196,0
2025-08-01,31,True,4,70.57005865,21.44100355,15.19756594,5.55342978e-07,0,0.1014759044,65,65,39656.87776,38284.65353,4,65,150,32,5.498670288,0
2025-08-02,32,True,4,557.63936,330.0980914,235.8043382,5.354615607e-07,0,0.1016521057,5,5,39324.50263,38004.11027,0,5,2400,-1,-1,0
2025-08-02,32,True,4,406.1269439,165.0490457,116.1130563,5.354615607e-07,0,0.09832116425,9,9,39324.50263,38004.11027,1,9,1200,4,8.131912927,0
2025-08-02,32,True,4,264.5871945,82.52452284,57.47070249,5.354615607e-07,0,0.09704151967,17,17,39324.50263,38004.11027,2,17,600,8,26.18778631,0
2025-08-02,32,True,4,139.4196495,41.26226142,28.48338816,5.354615607e-07,0,0.09567818046,33,33,39324.50263,38004.11027,3,33,300,16,1.599298207,0
2025-08-02,32,True,4,70.26451295,20.63113071,14.19653866,5.354615607e-07,0,0.09492829189,65,65,39324.50263,38004.11027,4,65,150,32,5.141229793,0
2025-08-03,33,True,4,1016.929263,290.039106,2.681117621e-07,3.519192748e-07,0,3.51807551e-07,5,5,61649.82135,60489.66492,0,5,2400,-1,-1,2.182787284e-11
2025-08-03,33,True,4,562.270605,145.0195531,1.340449671e-07,3.519192748e-07,0,3.51807551e-07,7,7,61649.82135,60489.66492,1,9,1200,2,55.03426145,2.182787284e-11
2025-08-03,33,True,4,283.0720201,72.50977653,6.700429367e-08,3.519192748e-07,0,3.51807551e-07,12,12,61649.82135,60489.66492,2,17,600,5,0.9195472232,2.910383046e-11
2025-08-03,33,True,4,141.5716893,36.25488826,3.34912329e-08,3.519192748e-07,0,3.51807551e-07,17,17,61649.82135,60489.66492,3,33,300,5,10.02819564,3.637978807e-11
2025-08-03,33,True,4,70.80016571,18.12744413,1.674197847e-08,3.519192748e-07,0,3.51807551e-07,29,29,61649.82135,60489.66492,4,65,150,12,2.804035227,3.637978807e-11
2025-08-04,34,True,4,827.173228,233.3867715,1.906824764e-06,5.674737866e-07,0,5.724230608e-07,5,5,60031.57763,59098.03054,0,5,2400,-1,-1,0
2025-08-04,34,True,4,528.1742238,116.6933859,3.74049705e-07,5.674737866e-07,0,5.671620841e-07,9,9,60031.57763,59098.03054,1,9,1200,4,61.94755901,0
2025-08-04,34,True,4,279.6199407,58.34669295,1.870212145e-07,5.674737866e-07,0,5.671620841e-07,15,15,60031.57763,59098.03054,2,17,600,6,9.06336201,0
2025-08-04,34,True,4,141.5058514,29.17334648,9.35033313e-08,5.674737866e-07,0,5.671620841e-07,23,23,60031.57763,59098.03054,3,33,300,8,2.744391682,5.820766091e-11
2025-08-04,34,True,4,70.75568507,14.58667324,4.674075171e-08,5.674737866e-07,0,5.671620841e-07,39,39,60031.57763,59098.03054,4,65,150,16,0.7689313079,5.820766091e-11
2025-08-05,35,True,4,594.978701,164.3538879,1.342248987,8.603183707e-07,0,0.002169047585,5,5,58027.46121,57370.04566,0,5,2400,-1,-1,0
2025-08-05,35,True,4,418.3821437,82.17694394,8.807983249e-07,8.603183707e-07,0,8.612663172e-07,9,9,58027.46121,57370.04566,1,9,1200,4,114.5974758,0
2025-08-05,35,True,4,254.4948893,41.08847197,3.071763786e-07,8.603183707e-07,0,8.612663172e-07,16,16,58027.46121,57370.04566,2,17,600,7,27.03039382,4.853063729e-09
2025-08-05,35,True,4,131.0353119,20.54423598,6.399204722e-08,8.603183707e-07,0,8.605275324e-07,30,30,58027.46121,57370.04566,3,33,300,14,5.953185665,5.391484592e-09
2025-08-05,35,True,4,67.03361823,10.27211799,2.964225132e-08,8.603183707e-07,0,8.605275324e-07,57,57,58027.46121,57370.04566,4,65,150,27,4.449263598,5.391484592e-09
2025-08-06,36,True,4,322.5237103,85.7138846,1.568844712,7.190408825e-07,0,0.001414170878,5,5,57265.00032,56922.14479,0,5,2400,-1,-1,0
2025-08-06,36,True,4,296.0628761,42.8569423,7.742346497e-07,7.190408825e-07,0,7.19686083e-07,9,9,57265.00032,56922.14479,1,9,1200,4,22.36875855,0
2025-08-06,36,True,4,245.1037768,21.42847115,3.869427019e-07,7.190408825e-07,0,7.19686083e-07,16,16,57265.00032,56922.14479,2,17,600,7,33.70112419,1.673470251e-10
2025-08-06,36,True,4,124.6957261,10.71423558,1.933731255e-07,7.190408825e-07,0,7.19686083e-07,30,30,57265.00032,56922.14479,3,33,300,14,2.299076108,1.818989404e-10
2025-08-06,36,True,4,62.96432935,5.357117788,9.656650946e-08,7.190408825e-07,0,7.19686083e-07,58,58,57265.00032,56922.14479,4,65,150,28,1.881272421,1.964508556e-10
2025-08-07,37,True,4,447.2622989,136.4380522,6.836751709e-06,5.15689798e-07,0,5.217369399e-07,5,5,58456.21634,57910.46413,0,5,2400,-1,-1,0
2025-08-07,37,True,4,366.9008655,68.21902613,1.744338078e-07,5.15689798e-07,0,5.15660406e-07,9,9,58456.21634,57910.46413,1,9,1200,4,42.34705266,0
2025-08-07,37,True,4,252.6786072,34.10951307,1.76296453e-08,5.15689798e-07,0,5.15660406e-07,15,15,58456.21634,57910.46413,2,17,600,6,35.43853433,7.275957614e-12
2025-08-07,37,True,4,128.9222047,17.05475653,8.796632756e-09,5.15689798e-07,0,5.15401179e-07,28,28,58456.21634,57910.46413,3,33,300,13,5.700325621,2.182787284e-11
2025-08-07,37,True,4,66.9729032,8.527378266,4.394678399e-09,5.15689798e-07,0,5.15401179e-07,51,51,58456.21634,57910.46413,4,65,150,23,1.04909233,2.182787284e-11
2025-08-08,38,True,4,1137.161587,859.4374485,320.2665186,4.218059759e-07,0,0.3576861902,5,5,51242.4563,47804.7065,0,5,2400,-1,-1,0
2025-08-08,38,True,4,569.4345125,429.7187242,38.80448299,4.218059759e-07,0,0.03344260659,9,9,51242.4563,47804.7065,1,9,1200,4,48.9822432,0
2025-08-08,38,True,4,284.7611653,214.8593621,19.08999018,4.218059759e-07,0,0.03239850207,17,17,51242.4563,47804.7065,2,17,600,8,5.052178352,0
2025-08-08,38,True,4,142.3943215,107.4296811,9.483516257,4.218059759e-07,0,0.03179336081,27,27,51242.4563,47804.7065,3,33,300,10,0.8407861249,2.910383046e-11
2025-08-08,38,True,4,71.20011588,53.71484053,4.723277395,4.218059759e-07,0,0.03156083943,49,49,51242.4563,47804.7065,4,65,150,22,3.820662719,4.365574569e-11
2025-08-09,39,True,1,70.35928758,48.00114148,28.44497941,8.927753743e-07,0,0.01470679976,5,5,34980.73005,34788.72548,0,5,2400,-1,-1,0
2025-08-09,39,True,1,41.04675809,24.00057074,12.41663456,8.927753743e-07,0,0.01144628021,9,9,34980.73005,34788.72548,1,9,1200,4,4.897706167,0
2025-08-10,40,True,4,463.9858859,121.4316739,1.073023751,3.530801196e-07,0,0.001653725683,5,5,57634.36412,57148.63743,0,5,2400,-1,-1,0
2025-08-10,40,True,4,439.1240564,60.71583696,4.573230399e-07,3.530801196e-07,0,3.537539095e-07,9,9,57634.36412,57148.63743,1,9,1200,4,14.54730691,0
2025-08-10,40,True,4,255.5633475,30.35791848,5.069887266e-08,3.530801196e-07,0,3.537539095e-07,16,16,57634.36412,57148.63743,2,17,600,7,45.70445107,2.350134309e-09
2025-08-10,40,True,4,131.7511887,15.17895924,3.500463208e-08,3.530801196e-07,0,3.529576961e-07,30,30,57634.36412,57148.63743,3,33,300,14,6.54276947,1.724401955e-09
2025-08-10,40,True,4,68.30880834,7.589479621,9.975337889e-09,3.530801196e-07,0,3.529576961e-07,55,55,57634.36412,57148.63743,4,65,150,25,1.575576686,8.389179129e-09
2025-08-11,41,True,4,553.8124445,151.1862619,2.544143592,5.303337213e-07,0,0.003489402152,5,5,57715.68062,57110.93557,0,5,2400,-1,-1,0
2025-08-11,41,True,4,494.9339638,75.59313095,1.107677235e-06,5.303337213e-07,0,5.317049416e-07,9,9,57715.68062,57110.93557,1,9,1200,4,29.20976986,0
2025-08-11,41,True,4,255.8337195,37.79656547,2.84955604e-07,5.303337213e-07,0,5.317049416e-07,16,16,57715.68062,57110.93557,2,17,600,7,51.57204788,0
2025-08-11,41,True,4,132.0667223,18.89828274,4.834873835e-08,5.303337213e-07,0,5.301724253e-07,29,29,57715.68062,57110.93557,3,33,300,13,3.821176379,4.365574569e-11
2025-08-11,41,True,4,69.90040859,9.44914137,2.417073119e-08,5.303337213e-07,0,5.301724253e-07,55,55,57715.68062,57110.93557,4,65,150,26,1.128997706,4.365574569e-11
2025-08-12,42,True,4,574.213304,166.1823923,4.317711666,5.976471871e-07,0,0.007158100944,5,5,57926.45443,57261.72487,0,5,2400,-1,-1,0
2025-08-12,42,True,4,484.1903521,83.09119613,3.049593943e-06,5.976471871e-07,0,6.014169932e-07,9,9,57926.45443,57261.72487,1,9,1200,4,38.06553533,0
2025-08-12,42,True,4,258.4593018,41.54559806,7.877024473e-07,5.976471871e-07,0,6.014169932e-07,16,16,57926.45443,57261.72487,2,17,600,7,22.4989213,7.275957614e-12
2025-08-12,42,True,4,132.2973831,20.77279903,1.887092367e-07,5.976471871e-07,0,5.982761831e-07,30,30,57926.45443,57261.72487,3,33,300,14,1.592666905,1.455191523e-11
2025-08-12,42,True,4,66.43142551,10.38639952,9.433279047e-08,5.976471871e-07,0,5.982761831e-07,55,55,57926.45443,57261.72487,4,65,150,25,1.567775386,7.275957614e-12
2025-08-13,43,True,4,687.5457668,213.6670028,3.449648598,4.260780687e-07,0,0.0132495064,5,5,58404.34312,57549.67511,0,5,2400,-1,-1,0
2025-08-13,43,True,4,508.5432793,106.8335014,3.948895028e-06,4.260780687e-07,0,4.33500053e-07,9,9,58404.34312,57549.67511,1,9,1200,4,58.55185699,0
2025-08-13,43,True,4,260.8712732,53.41675071,7.605922292e-07,4.260780687e-07,0,4.279076899e-07,17,17,58404.34312,57549.67511,2,17,600,8,29.66794942,0
2025-08-13,43,True,4,134.3009051,26.70837535,2.117012627e-07,4.260780687e-07,0,4.279076899e-07,29,29,58404.34312,57549.67511,3,33,300,12,21.20625487,7.275957614e-12
2025-08-13,43,True,4,69.54715723,13.35418768,4.394678399e-08,4.260780687e-07,0,4.25785075e-07,55,55,58404.34312,57549.67511,4,65,150,26,2.722470456,7.275957614e-12
2025-08-14,44,True,4,693.6557692,217.0850313,7.89099073,3.821974451e-07,0,0.01309250336,5,5,58186.08481,57317.74469,0,5,2400,-1,-1,0
2025-08-14,44,True,4,507.922289,108.5425157,6.095746357e-06,3.821974451e-07,0,3.894588907e-07,9,9,58186.08481,57317.74469,1,9,1200,4,58.86230199,0
2025-08-14,44,True,4,260.3009701,54.27125783,1.738873834e-06,3.821974451e-07,0,3.894588907e-07,16,16,58186.08481,57317.74469,2,17,600,7,24.83008779,7.275957614e-12
2025-08-14,44,True,4,134.2976077,27.13562891,5.383408279e-07,3.821974451e-07,0,3.839918846e-07,31,31,58186.08481,57317.74469,3,33,300,15,15.74716387,2.182787284e-11
