question,configuration,month,t,interval_start,mean_GF_minus_G0_kwh
3,B,12,62,10:10,14.474065870967738
3,B,12,63,10:20,-3.11255135483871
3,B,12,64,10:30,-16.359492774193544
3,B,12,65,10:40,-26.879690225806456
3,B,12,66,10:50,-17.009023709677404
3,B,12,67,11:00,-32.27314774193548
3,B,12,68,11:10,-16.360500774193557
3,B,12,69,11:20,-32.35762835483869
3,B,12,70,11:30,-46.92853858064517
3,B,12,71,11:40,-28.763518129032256
3,B,12,72,11:50,-63.25996216129032
3,B,12,73,12:00,-36.182433096774204
3,B,12,74,12:10,-64.39133548387096
3,B,12,75,12:20,-29.156820548387095
3,B,12,76,12:30,-28.616657741935473
3,B,12,77,12:40,43.90579303225807
3,B,12,78,12:50,-44.84266406451613
3,B,12,79,13:00,-43.26020483870967
3,B,12,80,13:10,-45.03501470967743
3,B,12,81,13:20,-49.04908612903227
3,B,12,82,13:30,-38.77269551612904
3,B,12,83,13:40,-82.59218422580645
3,B,12,84,13:50,0.0
3,B,12,85,14:00,0.0
3,B,12,86,14:10,0.0
3,B,12,87,14:20,0.0
3,B,12,88,14:30,0.0
3,B,12,89,14:40,-23.902589580645163
3,B,12,90,14:50,-42.8521405483871
3,B,12,91,15:00,-102.94625503225808
3,B,12,92,15:10,-42.08076006451612
3,B,12,93,15:20,-49.40097096774191
3,B,12,94,15:30,-230.1430272258064
3,B,12,95,15:40,-52.9107525483871
3,B,12,96,15:50,-49.65326187096776
3,B,12,97,16:00,-54.62848199999998
3,B,12,98,16:10,-38.654963677419346
3,B,12,99,16:20,-27.154545032258063
3,B,12,100,16:30,-36.93423941935483
3,B,12,101,16:40,-30.22592125806451
3,B,12,102,16:50,-19.091474193548382
3,B,12,103,17:00,-11.22154622580646
3,B,12,104,17:10,-7.4418122903225905
3,B,12,105,17:20,0.2747590000000118
3,B,12,106,17:30,-0.21667516129031494
3,B,12,107,17:40,1.0879803548387192
3,B,12,108,17:50,2.1628579677419344
3,B,12,109,18:00,-12.75111380645161
3,B,12,110,18:10,63.80590951612904
3,B,12,111,18:20,6.758413774193547
3,B,12,112,18:30,33.01932325806451
3,B,12,113,18:40,-0.36625116129031937
3,B,12,114,18:50,11.923697193548385
3,B,12,115,19:00,0.0
3,B,12,116,19:10,53.59528648387097
3,B,12,117,19:20,0.0
3,B,12,118,19:30,0.0
3,B,12,119,19:40,11.840096225806452
3,B,12,120,19:50,0.0
3,B,12,121,20:00,0.0
3,B,12,122,20:10,134.3501551612903
3,B,12,123,20:20,0.18627235483870966
3,B,12,124,20:30,-0.7072736451612903
3,B,12,125,20:40,26.011511870967738
3,B,12,126,20:50,2.1365661935483846
3,B,12,127,21:00,2.0455392580645184
3,B,12,128,21:10,1.8976692903225894
3,B,12,129,21:20,1.5988282580645121
3,B,12,130,21:30,3.104720064516128
3,B,12,131,21:40,2.7490430645161337
3,B,12,132,21:50,0.0
3,B,12,133,22:00,0.0
3,B,12,134,22:10,0.0
3,B,12,135,22:20,0.0
3,B,12,136,22:30,0.0
3,B,12,137,22:40,0.0
3,B,12,138,22:50,0.0
3,B,12,139,23:00,0.0
3,B,12,140,23:10,0.0
3,B,12,141,23:20,0.0
3,B,12,142,23:30,0.0
3,B,12,143,23:40,0.0
3,B,12,144,23:50,0.0
4-3,B,2,1,00:00,0.0
4-3,B,2,2,00:10,0.0
4-3,B,2,3,00:20,0.0
4-3,B,2,4,00:30,0.0
4-3,B,2,5,00:40,0.0
4-3,B,2,6,00:50,0.0
4-3,B,2,7,01:00,0.0
4-3,B,2,8,01:10,0.0
4-3,B,2,9,01:20,0.0
4-3,B,2,10,01:30,0.0
4-3,B,2,11,01:40,0.0
4-3,B,2,12,01:50,0.0
4-3,B,2,13,02:00,0.0
4-3,B,2,14,02:10,0.0
4-3,B,2,15,02:20,0.0
4-3,B,2,16,02:30,0.0
4-3,B,2,17,02:40,0.0
4-3,B,2,18,02:50,0.0
4-3,B,2,19,03:00,0.0
4-3,B,2,20,03:10,0.0
4-3,B,2,21,03:20,0.0
4-3,B,2,22,03:30,0.0
4-3,B,2,23,03:40,0.0
4-3,B,2,24,03:50,0.0
4-3,B,2,25,04:00,0.0
4-3,B,2,26,04:10,0.0
4-3,B,2,27,04:20,0.0
4-3,B,2,28,04:30,0.0
4-3,B,2,29,04:40,0.0
4-3,B,2,30,04:50,0.0
4-3,B,2,31,05:00,0.0
4-3,B,2,32,05:10,0.0
4-3,B,2,33,05:20,0.0
4-3,B,2,34,05:30,0.0
4-3,B,2,35,05:40,0.0
4-3,B,2,36,05:50,0.0
4-3,B,2,37,06:00,-10.624374571428566
4-3,B,2,38,06:10,-42.93307264285714
4-3,B,2,39,06:20,-3.4186250357142804
4-3,B,2,40,06:30,-38.61333789285714
4-3,B,2,41,06:40,-29.60564753571429
4-3,B,2,42,06:50,1.831928928571429
4-3,B,2,43,07:00,3.903188321428568
4-3,B,2,44,07:10,-29.87218785714286
4-3,B,2,45,07:20,-0.8868885357142874
4-3,B,2,46,07:30,26.225679535714285
4-3,B,2,47,07:40,-5.8139450357142834
4-3,B,2,48,07:50,-6.235244285714285
4-3,B,2,49,08:00,-6.915632964285714
4-3,B,2,50,08:10,-4.131345214285715
4-3,B,2,51,08:20,-0.3729679285714286
4-3,B,2,52,08:30,0.0
4-3,B,2,53,08:40,0.0
4-3,B,2,54,08:50,0.0
4-3,B,2,55,09:00,0.0
4-3,B,2,56,09:10,-4.260901107142857
4-3,B,2,57,09:20,-6.949644714285715
4-3,B,2,58,09:30,-2.122097714285715
4-3,B,2,59,09:40,-12.994850107142856
4-3,B,2,60,09:50,-11.04500917857143
4-3,B,2,61,10:00,-13.557327892857144
4-3,B,2,62,10:10,-16.311410964285713
4-3,B,2,63,10:20,-19.01037117857143
4-3,B,2,64,10:30,-17.13585367857143
4-3,B,2,65,10:40,-34.871078928571436
4-3,B,2,66,10:50,-105.02987532142856
4-3,B,2,67,11:00,-63.17404921428571
4-3,B,2,68,11:10,-47.40511371428571
4-3,B,2,69,11:20,-30.634638499999998
4-3,B,2,70,11:30,-43.857531178571435
4-3,B,2,71,11:40,-37.98308657142858
4-3,B,2,72,11:50,0.3046304285714224
4-3,B,2,73,12:00,-47.02226728571429
4-3,B,2,74,12:10,-76.97244114285714
4-3,B,2,75,12:20,-81.703853
4-3,B,2,76,12:30,-73.15494417857143
4-3,B,2,77,12:40,-149.346788
4-3,B,2,78,12:50,-47.125202071428575
4-3,B,2,79,13:00,-58.73260653571428
4-3,B,2,80,13:10,-44.34144467857142
4-3,B,2,81,13:20,-57.70618435714285
4-3,B,2,82,13:30,-30.483185214285715
4-3,B,2,83,13:40,-40.38224346428571
4-3,B,2,84,13:50,-2.581356535714285
4-3,B,2,85,14:00,5.368186571428572
4-3,B,2,86,14:10,8.730919928571428
4-3,B,2,87,14:20,0.0
4-3,B,2,88,14:30,0.0
4-3,B,2,89,14:40,4.198891607142857
4-3,B,2,90,14:50,-91.08822057142856
4-3,B,2,91,15:00,-51.75748596428569
4-3,B,2,92,15:10,-57.48088178571429
4-3,B,2,93,15:20,-41.16590857142858
4-3,B,2,94,15:30,-75.60575642857142
4-3,B,2,95,15:40,-35.82156075000001
4-3,B,2,96,15:50,-5.001900678571421
4-3,B,2,97,16:00,0.5497081071428482
4-3,B,2,98,16:10,-8.800120642857147
4-3,B,2,99,16:20,-8.16754239285714
4-3,B,2,100,16:30,3.8052887500000048
4-3,B,2,101,16:40,-2.4976446071428677
4-3,B,2,102,16:50,-4.683028785714277
4-3,B,2,103,17:00,-0.18534192857142223
4-3,B,2,104,17:10,-4.9269060714285695
4-3,B,2,105,17:20,-13.545652928571434
4-3,B,2,106,17:30,-16.738703642857143
4-3,B,2,107,17:40,-30.342752714285712
4-3,B,2,108,17:50,-38.80061525
4-3,B,2,109,18:00,-179.57618664285715
4-3,B,2,110,18:10,-118.52437382142855
4-3,B,2,111,18:20,-84.89176071428572
4-3,B,2,112,18:30,-68.15493782142856
4-3,B,2,113,18:40,-157.41819528571426
4-3,B,2,114,18:50,-82.57851953571428
4-3,B,2,115,19:00,-55.09727221428572
4-3,B,2,116,19:10,-151.59473025000003
4-3,B,2,117,19:20,-87.78569164285713
4-3,B,2,118,19:30,-75.85323132142857
4-3,B,2,119,19:40,-73.14329935714287
4-3,B,2,120,19:50,-87.79457371428573
4-3,B,2,121,20:00,-63.740751964285714
4-3,B,2,122,20:10,-106.7804452857143
4-3,B,2,123,20:20,-132.75662
4-3,B,2,124,20:30,-66.10005992857143
4-3,B,2,125,20:40,-79.38209914285714
4-3,B,2,126,20:50,-50.47415067857141
4-3,B,2,127,21:00,-34.630269642857144
4-3,B,2,128,21:10,-55.93187532142857
4-3,B,2,129,21:20,-70.61078953571429
4-3,B,2,130,21:30,-106.26578299999997
4-3,B,2,131,21:40,-42.98570389285716
4-3,B,2,132,21:50,-68.74523310714287
4-3,B,2,133,22:00,-61.17118939285714
4-3,B,2,134,22:10,-80.63801367857143
4-3,B,2,135,22:20,-77.35181917857143
4-3,B,2,136,22:30,-67.37412889285714
4-3,B,2,137,22:40,-59.32308821428573
4-3,B,2,138,22:50,-51.454512428571434
4-3,B,2,139,23:00,-98.15486146428573
4-3,B,2,140,23:10,-83.64815999999999
4-3,B,2,141,23:20,-106.40517575
4-3,B,2,142,23:30,-36.94242560714286
4-3,B,2,143,23:40,-31.805938785714282
4-3,B,2,144,23:50,-21.953145464285708
4-3,B,3,1,00:00,0.0
4-3,B,3,2,00:10,0.0
4-3,B,3,3,00:20,0.0
4-3,B,3,4,00:30,0.0
4-3,B,3,5,00:40,0.0
4-3,B,3,6,00:50,0.0
4-3,B,3,7,01:00,0.0
4-3,B,3,8,01:10,0.0
4-3,B,3,9,01:20,0.0
4-3,B,3,10,01:30,0.0
4-3,B,3,11,01:40,0.0
4-3,B,3,12,01:50,0.0
4-3,B,3,13,02:00,0.0
4-3,B,3,14,02:10,0.0
4-3,B,3,15,02:20,0.0
4-3,B,3,16,02:30,0.0
4-3,B,3,17,02:40,0.0
4-3,B,3,18,02:50,0.0
4-3,B,3,19,03:00,0.0
4-3,B,3,20,03:10,0.0
4-3,B,3,21,03:20,0.0
4-3,B,3,22,03:30,0.0
4-3,B,3,23,03:40,0.0
4-3,B,3,24,03:50,0.0
4-3,B,3,25,04:00,0.0
4-3,B,3,26,04:10,0.0
4-3,B,3,27,04:20,0.0
4-3,B,3,28,04:30,0.0
4-3,B,3,29,04:40,0.0
4-3,B,3,30,04:50,0.0
4-3,B,3,31,05:00,0.0
4-3,B,3,32,05:10,0.0
4-3,B,3,33,05:20,0.0
4-3,B,3,34,05:30,0.0
4-3,B,3,35,05:40,0.0
4-3,B,3,36,05:50,0.0
4-3,B,3,37,06:00,1.3049363548387096
4-3,B,3,38,06:10,60.573116193548394
4-3,B,3,39,06:20,-4.656536322580647
4-3,B,3,40,06:30,55.01786370967743
4-3,B,3,41,06:40,41.47519141935484
4-3,B,3,42,06:50,71.28411922580645
4-3,B,3,43,07:00,91.65589396774193
4-3,B,3,44,07:10,121.96928787096776
4-3,B,3,45,07:20,103.7093369354839
4-3,B,3,46,07:30,165.3565552580645
4-3,B,3,47,07:40,91.30888180645161
4-3,B,3,48,07:50,2.863715387096774
4-3,B,3,49,08:00,2.851970612903226
4-3,B,3,50,08:10,0.24057106451612906
4-3,B,3,51,08:20,0.0
4-3,B,3,52,08:30,0.0
4-3,B,3,53,08:40,0.0
4-3,B,3,54,08:50,0.0
4-3,B,3,55,09:00,0.0
4-3,B,3,56,09:10,0.0
4-3,B,3,57,09:20,-9.901518032258064
4-3,B,3,58,09:30,4.267350677419353
4-3,B,3,59,09:40,1.861664645161291
4-3,B,3,60,09:50,-2.6380167419354836
4-3,B,3,61,10:00,-4.46661464516129
4-3,B,3,62,10:10,-1.566793677419355
4-3,B,3,63,10:20,-1.1796317741935483
4-3,B,3,64,10:30,-6.658899064516129
4-3,B,3,65,10:40,-12.572011419354839
4-3,B,3,66,10:50,-55.44002829032257
4-3,B,3,67,11:00,-50.617123677419364
4-3,B,3,68,11:10,-58.745048
4-3,B,3,69,11:20,-18.346602161290324
4-3,B,3,70,11:30,20.548950193548386
4-3,B,3,71,11:40,35.61288848387097
4-3,B,3,72,11:50,19.32011732258065
4-3,B,3,73,12:00,-31.82578751612903
4-3,B,3,74,12:10,-64.93865312903226
4-3,B,3,75,12:20,6.464552935483863
4-3,B,3,76,12:30,-4.282263935483873
4-3,B,3,77,12:40,-3.6245757741935596
4-3,B,3,78,12:50,-17.77489490322581
4-3,B,3,79,13:00,-6.456008161290322
4-3,B,3,80,13:10,-14.056895677419355
4-3,B,3,81,13:20,-22.202984967741937
4-3,B,3,82,13:30,-13.157585483870967
4-3,B,3,83,13:40,-7.418105387096776
4-3,B,3,84,13:50,-9.912227677419356
4-3,B,3,85,14:00,6.327030161290322
4-3,B,3,86,14:10,-7.309289774193549
4-3,B,3,87,14:20,-23.148012483870968
4-3,B,3,88,14:30,0.0
4-3,B,3,89,14:40,-10.114993354838711
4-3,B,3,90,14:50,61.55411067741936
4-3,B,3,91,15:00,115.79904725806453
4-3,B,3,92,15:10,17.548843677419367
4-3,B,3,93,15:20,-57.27679112903225
4-3,B,3,94,15:30,23.026744483870974
4-3,B,3,95,15:40,39.21757567741936
4-3,B,3,96,15:50,46.277610387096765
4-3,B,3,97,16:00,42.288208999999995
4-3,B,3,98,16:10,37.52857416129032
4-3,B,3,99,16:20,30.041757645161287
4-3,B,3,100,16:30,47.27708996774192
4-3,B,3,101,16:40,44.78554338709679
4-3,B,3,102,16:50,37.81185164516129
4-3,B,3,103,17:00,25.07925361290323
4-3,B,3,104,17:10,14.107152387096773
4-3,B,3,105,17:20,10.377767967741937
4-3,B,3,106,17:30,-4.094181096774198
4-3,B,3,107,17:40,-12.780642645161292
4-3,B,3,108,17:50,1.1036203225806445
4-3,B,3,109,18:00,-96.3819389032258
4-3,B,3,110,18:10,-73.66285529032258
4-3,B,3,111,18:20,-18.688076064516128
4-3,B,3,112,18:30,-20.332844612903227
4-3,B,3,113,18:40,-32.94906987096774
4-3,B,3,114,18:50,-16.70816290322581
4-3,B,3,115,19:00,-45.794883225806444
4-3,B,3,116,19:10,-19.240044709677413
4-3,B,3,117,19:20,-21.515382516129034
4-3,B,3,118,19:30,-8.192518064516127
4-3,B,3,119,19:40,-33.61493587096774
4-3,B,3,120,19:50,-14.757243709677423
4-3,B,3,121,20:00,-39.34421193548386
4-3,B,3,122,20:10,-27.279410838709676
4-3,B,3,123,20:20,-63.41502948387097
4-3,B,3,124,20:30,0.0
4-3,B,3,125,20:40,-30.995135354838713
4-3,B,3,126,20:50,-38.325100225806445
4-3,B,3,127,21:00,-57.76090483870967
4-3,B,3,128,21:10,-28.09149180645161
4-3,B,3,129,21:20,-34.204413354838714
4-3,B,3,130,21:30,-59.059449161290324
4-3,B,3,131,21:40,-20.140501290322593
4-3,B,3,132,21:50,-106.30832132258065
4-3,B,3,133,22:00,-76.71017587096772
4-3,B,3,134,22:10,-61.74113351612904
4-3,B,3,135,22:20,-62.45646951612904
4-3,B,3,136,22:30,-64.73724080645162
4-3,B,3,137,22:40,-92.59968035483874
4-3,B,3,138,22:50,-72.22625832258063
4-3,B,3,139,23:00,-97.24168793548388
4-3,B,3,140,23:10,-72.93317483870969
4-3,B,3,141,23:20,-83.31808203225809
4-3,B,3,142,23:30,-44.21775054838709
4-3,B,3,143,23:40,-13.98967354838712
4-3,B,3,144,23:50,-26.298676870967753
4-3,B,4,1,00:00,0.0
4-3,B,4,2,00:10,0.0
4-3,B,4,3,00:20,0.0
4-3,B,4,4,00:30,0.0
4-3,B,4,5,00:40,0.0
4-3,B,4,6,00:50,0.0
4-3,B,4,7,01:00,0.0
4-3,B,4,8,01:10,0.0
4-3,B,4,9,01:20,0.0
4-3,B,4,10,01:30,0.0
4-3,B,4,11,01:40,0.0
4-3,B,4,12,01:50,0.0
4-3,B,4,13,02:00,0.0
4-3,B,4,14,02:10,0.0
4-3,B,4,15,02:20,0.0
4-3,B,4,16,02:30,0.0
4-3,B,4,17,02:40,0.0
4-3,B,4,18,02:50,0.0
4-3,B,4,19,03:00,0.0
4-3,B,4,20,03:10,0.0
4-3,B,4,21,03:20,0.0
4-3,B,4,22,03:30,0.0
4-3,B,4,23,03:40,0.0
4-3,B,4,24,03:50,0.0
4-3,B,4,25,04:00,0.0
4-3,B,4,26,04:10,0.0
4-3,B,4,27,04:20,0.0
4-3,B,4,28,04:30,0.0
4-3,B,4,29,04:40,0.0
4-3,B,4,30,04:50,0.0
4-3,B,4,31,05:00,0.0
4-3,B,4,32,05:10,0.0
4-3,B,4,33,05:20,0.0
4-3,B,4,34,05:30,0.0
4-3,B,4,35,05:40,0.0
4-3,B,4,36,05:50,0.0
4-3,B,4,37,06:00,7.491241099999999
4-3,B,4,38,06:10,15.6139638
4-3,B,4,39,06:20,95.05144836666666
4-3,B,4,40,06:30,91.1470816
4-3,B,4,41,06:40,130.71782293333334
4-3,B,4,42,06:50,173.10175916666674
4-3,B,4,43,07:00,190.94561843333332
4-3,B,4,44,07:10,191.66391886666665
4-3,B,4,45,07:20,190.13740009999998
4-3,B,4,46,07:30,279.94127546666664
4-3,B,4,47,07:40,36.17488313333333
4-3,B,4,48,07:50,0.0
4-3,B,4,49,08:00,0.0
4-3,B,4,50,08:10,0.0
4-3,B,4,51,08:20,0.0
4-3,B,4,52,08:30,0.0
4-3,B,4,53,08:40,0.0
4-3,B,4,54,08:50,0.0
4-3,B,4,55,09:00,0.0
4-3,B,4,56,09:10,0.0
4-3,B,4,57,09:20,0.0
4-3,B,4,58,09:30,0.0
4-3,B,4,59,09:40,0.0
4-3,B,4,60,09:50,-5.158533666666667
4-3,B,4,61,10:00,-1.4661623999999998
4-3,B,4,62,10:10,0.0
4-3,B,4,63,10:20,0.0
4-3,B,4,64,10:30,0.0
4-3,B,4,65,10:40,0.0
4-3,B,4,66,10:50,-14.6828805
4-3,B,4,67,11:00,22.3921331
4-3,B,4,68,11:10,16.6424511
4-3,B,4,69,11:20,-11.826313533333332
4-3,B,4,70,11:30,-6.395329933333332
4-3,B,4,71,11:40,-17.671098500000006
4-3,B,4,72,11:50,-16.162648666666666
4-3,B,4,73,12:00,-39.94427603333334
4-3,B,4,74,12:10,61.187011033333334
4-3,B,4,75,12:20,81.94771123333334
4-3,B,4,76,12:30,80.58238133333333
4-3,B,4,77,12:40,32.99975106666667
4-3,B,4,78,12:50,-0.11279683333333333
4-3,B,4,79,13:00,-0.17659946666666665
4-3,B,4,80,13:10,-2.230307766666667
4-3,B,4,81,13:20,0.0
4-3,B,4,82,13:30,0.0
4-3,B,4,83,13:40,0.0
4-3,B,4,84,13:50,0.0
4-3,B,4,85,14:00,0.0
4-3,B,4,86,14:10,0.0
4-3,B,4,87,14:20,0.0
4-3,B,4,88,14:30,0.0
4-3,B,4,89,14:40,0.0
4-3,B,4,90,14:50,74.05973689999996
4-3,B,4,91,15:00,104.62991376666666
4-3,B,4,92,15:10,67.82056779999999
4-3,B,4,93,15:20,30.355175166666662
4-3,B,4,94,15:30,52.9662803
4-3,B,4,95,15:40,52.32049713333333
4-3,B,4,96,15:50,46.37611356666666
4-3,B,4,97,16:00,38.2314685
4-3,B,4,98,16:10,37.57159899999999
4-3,B,4,99,16:20,40.04757823333333
4-3,B,4,100,16:30,43.96305853333333
4-3,B,4,101,16:40,56.704942233333334
4-3,B,4,102,16:50,51.230478399999996
4-3,B,4,103,17:00,37.84492923333334
4-3,B,4,104,17:10,22.258525566666666
4-3,B,4,105,17:20,17.7967532
4-3,B,4,106,17:30,13.02843043333334
4-3,B,4,107,17:40,4.357132800000003
4-3,B,4,108,17:50,1.5155410999999996
4-3,B,4,109,18:00,-31.662687533333333
4-3,B,4,110,18:10,-21.983204233333332
4-3,B,4,111,18:20,-30.185270399999997
4-3,B,4,112,18:30,-42.63535970000001
4-3,B,4,113,18:40,-13.665960099999996
4-3,B,4,114,18:50,-29.521091233333337
4-3,B,4,115,19:00,-32.4278141
4-3,B,4,116,19:10,-5.604046699999996
4-3,B,4,117,19:20,-18.6614286
4-3,B,4,118,19:30,-11.2874397
4-3,B,4,119,19:40,-7.455390133333333
4-3,B,4,120,19:50,-0.0793768
4-3,B,4,121,20:00,-37.40692496666667
4-3,B,4,122,20:10,-28.301085700000005
4-3,B,4,123,20:20,-12.621115533333331
4-3,B,4,124,20:30,0.0
4-3,B,4,125,20:40,-9.91584693333333
4-3,B,4,126,20:50,-15.44954820000001
4-3,B,4,127,21:00,-32.190598666666666
4-3,B,4,128,21:10,-42.2471861
4-3,B,4,129,21:20,-20.44685886666667
4-3,B,4,130,21:30,-44.39658510000001
4-3,B,4,131,21:40,-27.866267533333332
4-3,B,4,132,21:50,-28.196535299999997
4-3,B,4,133,22:00,-51.42086843333333
4-3,B,4,134,22:10,-58.9384811
4-3,B,4,135,22:20,-48.99424753333334
4-3,B,4,136,22:30,-95.76004319999998
4-3,B,4,137,22:40,-65.79142780000002
4-3,B,4,138,22:50,-27.766193833333325
4-3,B,4,139,23:00,-41.82174563333334
4-3,B,4,140,23:10,-34.84842686666664
4-3,B,4,141,23:20,-35.863368099999995
4-3,B,4,142,23:30,-31.05972006666668
4-3,B,4,143,23:40,-43.45919683333334
4-3,B,4,144,23:50,-28.00687809999999
4-3,B,5,1,00:00,0.0
4-3,B,5,2,00:10,0.0
4-3,B,5,3,00:20,0.0
4-3,B,5,4,00:30,0.0
4-3,B,5,5,00:40,0.0
4-3,B,5,6,00:50,0.0
4-3,B,5,7,01:00,0.0
4-3,B,5,8,01:10,0.0
4-3,B,5,9,01:20,0.0
4-3,B,5,10,01:30,0.0
4-3,B,5,11,01:40,0.0
4-3,B,5,12,01:50,0.0
4-3,B,5,13,02:00,0.0
4-3,B,5,14,02:10,0.0
4-3,B,5,15,02:20,0.0
4-3,B,5,16,02:30,0.0
4-3,B,5,17,02:40,0.0
4-3,B,5,18,02:50,0.0
4-3,B,5,19,03:00,0.0
4-3,B,5,20,03:10,0.0
4-3,B,5,21,03:20,0.0
4-3,B,5,22,03:30,0.0
4-3,B,5,23,03:40,0.0
4-3,B,5,24,03:50,0.0
4-3,B,5,25,04:00,0.0
4-3,B,5,26,04:10,0.0
4-3,B,5,27,04:20,0.0
4-3,B,5,28,04:30,0.0
4-3,B,5,29,04:40,0.0
4-3,B,5,30,04:50,0.0
4-3,B,5,31,05:00,0.0
4-3,B,5,32,05:10,0.0
4-3,B,5,33,05:20,0.0
4-3,B,5,34,05:30,0.0
4-3,B,5,35,05:40,0.0
4-3,B,5,36,05:50,0.0
4-3,B,5,37,06:00,14.298144419354838
4-3,B,5,38,06:10,185.27576838709678
4-3,B,5,39,06:20,161.09103119354842
4-3,B,5,40,06:30,203.2723874516129
4-3,B,5,41,06:40,251.77151054838708
4-3,B,5,42,06:50,290.5166099354839
4-3,B,5,43,07:00,311.63321729032265
4-3,B,5,44,07:10,279.47467164516127
4-3,B,5,45,07:20,370.085259483871
4-3,B,5,46,07:30,449.6296569677419
4-3,B,5,47,07:40,87.10080012903227
4-3,B,5,48,07:50,0.0
4-3,B,5,49,08:00,0.0
4-3,B,5,50,08:10,0.0
4-3,B,5,51,08:20,0.0
4-3,B,5,52,08:30,0.0
4-3,B,5,53,08:40,0.0
4-3,B,5,54,08:50,0.0
4-3,B,5,55,09:00,0.0
4-3,B,5,56,09:10,0.0
4-3,B,5,57,09:20,0.0
4-3,B,5,58,09:30,0.0
4-3,B,5,59,09:40,0.0
4-3,B,5,60,09:50,0.0
4-3,B,5,61,10:00,0.0
4-3,B,5,62,10:10,0.0
4-3,B,5,63,10:20,0.0
4-3,B,5,64,10:30,0.0
4-3,B,5,65,10:40,0.0
4-3,B,5,66,10:50,-45.29998029032257
4-3,B,5,67,11:00,-16.07672441935484
4-3,B,5,68,11:10,-28.073438161290323
4-3,B,5,69,11:20,-18.312308935483873
4-3,B,5,70,11:30,-12.650552483870966
4-3,B,5,71,11:40,-12.961720096774195
4-3,B,5,72,11:50,-48.3558614516129
4-3,B,5,73,12:00,-22.089421935483873
4-3,B,5,74,12:10,26.15634258064516
4-3,B,5,75,12:20,31.65406970967742
4-3,B,5,76,12:30,64.2215484516129
4-3,B,5,77,12:40,19.54839816129032
4-3,B,5,78,12:50,0.0
4-3,B,5,79,13:00,0.0
4-3,B,5,80,13:10,0.0
4-3,B,5,81,13:20,0.0
4-3,B,5,82,13:30,0.0
4-3,B,5,83,13:40,0.0
4-3,B,5,84,13:50,0.0
4-3,B,5,85,14:00,0.0
4-3,B,5,86,14:10,0.0
4-3,B,5,87,14:20,0.0
4-3,B,5,88,14:30,0.0
4-3,B,5,89,14:40,0.0
4-3,B,5,90,14:50,44.92039829032258
4-3,B,5,91,15:00,57.995150064516125
4-3,B,5,92,15:10,46.67361400000001
4-3,B,5,93,15:20,36.735024
4-3,B,5,94,15:30,32.8286869032258
4-3,B,5,95,15:40,41.25742051612903
4-3,B,5,96,15:50,36.58149390322581
4-3,B,5,97,16:00,40.000444838709676
4-3,B,5,98,16:10,37.28845722580645
4-3,B,5,99,16:20,33.64484987096775
4-3,B,5,100,16:30,28.6805116451613
4-3,B,5,101,16:40,26.085066419354842
4-3,B,5,102,16:50,24.181982161290332
4-3,B,5,103,17:00,30.382668516129034
4-3,B,5,104,17:10,18.460568354838717
4-3,B,5,105,17:20,14.2802885483871
4-3,B,5,106,17:30,9.73156748387096
4-3,B,5,107,17:40,-1.232232129032258
4-3,B,5,108,17:50,2.3247937096774156
4-3,B,5,109,18:00,-42.862939483870974
4-3,B,5,110,18:10,-9.955556580645165
4-3,B,5,111,18:20,-23.77876441935484
4-3,B,5,112,18:30,-19.57105625806452
4-3,B,5,113,18:40,-6.6713235483871
4-3,B,5,114,18:50,-7.3199454516129
4-3,B,5,115,19:00,-9.442482129032257
4-3,B,5,116,19:10,-4.926516838709681
4-3,B,5,117,19:20,-19.724888225806453
4-3,B,5,118,19:30,0.0
4-3,B,5,119,19:40,-2.722478322580646
4-3,B,5,120,19:50,-16.34391761290323
4-3,B,5,121,20:00,-15.619506903225806
4-3,B,5,122,20:10,-17.064893741935485
4-3,B,5,123,20:20,-8.113715516129032
4-3,B,5,124,20:30,-2.2264712580645165
4-3,B,5,125,20:40,-12.64381919354839
4-3,B,5,126,20:50,-3.2430063870967696
4-3,B,5,127,21:00,-5.209463290322581
4-3,B,5,128,21:10,-4.220668612903227
4-3,B,5,129,21:20,-2.3555371935483858
4-3,B,5,130,21:30,-5.000007096774198
4-3,B,5,131,21:40,-9.461648225806448
4-3,B,5,132,21:50,-71.74098122580645
4-3,B,5,133,22:00,-55.37627532258065
4-3,B,5,134,22:10,-64.93716238709678
4-3,B,5,135,22:20,-56.53242561290321
4-3,B,5,136,22:30,-110.69420706451612
4-3,B,5,137,22:40,-103.38827809677421
4-3,B,5,138,22:50,-75.00308132258066
4-3,B,5,139,23:00,-74.27957919354839
4-3,B,5,140,23:10,-81.86421183870968
4-3,B,5,141,23:20,-90.04516374193547
4-3,B,5,142,23:30,-82.0846342903226
4-3,B,5,143,23:40,-100.4733890967742
4-3,B,5,144,23:50,-66.40584341935485
4-3,B,6,1,00:00,0.0
4-3,B,6,2,00:10,0.0
4-3,B,6,3,00:20,0.0
4-3,B,6,4,00:30,0.0
4-3,B,6,5,00:40,0.0
4-3,B,6,6,00:50,0.0
4-3,B,6,7,01:00,0.0
4-3,B,6,8,01:10,0.0
4-3,B,6,9,01:20,0.0
4-3,B,6,10,01:30,0.0
4-3,B,6,11,01:40,0.0
4-3,B,6,12,01:50,0.0
4-3,B,6,13,02:00,0.0
4-3,B,6,14,02:10,0.0
4-3,B,6,15,02:20,0.0
4-3,B,6,16,02:30,0.0
4-3,B,6,17,02:40,0.0
