date,question,configuration,normal_plus_adjust_yuan,emergency_kwh,charge_kwh,discharge_kwh,soc_0000_kwh,soc_2400_kwh,absolute_adjustment_kwh
2025-09-07,4-2,B,37261.455648,979.562207,20313.111448,17474.054808,8780.666584,7646.850435,0.0
2025-09-08,4-2,B,34846.760355,10091.353014,19927.13728,15296.442069,7646.850435,8585.227245,0.0
2025-09-09,4-2,B,35839.81224,3353.611112,15766.815841,16356.665912,8585.227245,4601.288266,0.0
2025-09-10,4-2,B,41851.519724,2581.0175910000003,20410.858699,17626.857446,4601.288266,3385.663931,0.0
2025-09-11,4-2,B,42799.180612,914.479375,24577.97266,18481.122702,3385.663931,4971.258544,0.0
2025-09-12,4-2,B,15126.568293,346.588702,18697.377956,14123.601587000001,4971.258544,6106.008051,0.0
2025-09-13,4-2,B,14523.828497,20.599561,19087.034675000003,15660.072971,6106.008051,5884.258179,0.0
2025-09-14,4-2,B,45152.421908,0.0,21484.234304999998,18846.622666,5884.258179,4279.377203,0.0
2025-09-15,4-2,B,40238.668411,149.279433,22923.626229999998,18697.406689,4279.377203,4135.744487,0.0
2025-09-16,4-2,B,46907.996013,4.854483,21832.450145,18502.18727,4135.744487,3226.963762,0.0
2025-09-17,4-2,B,47209.492491,0.0,23508.578429999998,17022.751446000002,3226.963762,5470.516077,0.0
