date,slot,label,plan_kwh,charge_kwh,discharge_kwh,emergency_kwh,curtail_kwh,storage_start_kwh,storage_end_kwh,load_kwh,pv_kwh,net_kwh,pool_size
2025-09-01,138,22:50-23:00,749.4236859,0,0,0,168.9820192,1200,1200,580.4416667,0,580.4416667,31
2025-09-01,139,23:00-23:10,742.317938,0,0,0,109.9055713,1200,1200,632.4123667,0,632.4123667,31
2025-09-01,140,23:10-23:20,740.6795915,0,0,0,105.0230581,1200,1200,635.6565333,0,635.6565333,31
2025-09-01,141,23:20-23:30,745.8464459,0,0,0,151.1247792,1200,1200,594.7216667,0,594.7216667,31
2025-09-01,142,23:30-23:40,740.9672766,0,0,0,135.7758932,1200,1200,605.1913833,0,605.1913833,31
2025-09-01,143,23:40-23:50,717.6918221,0,0,0,119.3122554,1200,1200,598.3795667,0,598.3795667,31
2025-09-01,144,23:50-24:00,689.2185391,0,0,0,100.9668724,1200,1200,588.2516667,0,588.2516667,31
2025-09-02,1,0:00-0:10,796.30695,-0,0,0,140.9193,1200,1200,655.38765,0,655.38765,32
2025-09-02,2,0:10-0:20,933.4184619,-0,0,0,278.3685119,1200,1200,655.04995,0,655.04995,32
2025-09-02,3,0:20-0:30,742.8616667,-0,0,0,154.0466667,1200,1200,588.815,0,588.815,32
2025-09-02,4,0:30-0:40,764.0699667,-0,0,0,160.2051833,1200,1200,603.8647833,0,603.8647833,32
2025-09-02,5,0:40-0:50,773.5280833,-0,0,0,155.6219667,1200,1200,617.9061167,0,617.9061167,32
2025-09-02,6,0:50-1:00,765.1933333,-0,0,0,181.0966667,1200,1200,584.0966667,0,584.0966667,32
2025-09-02,7,1:00-1:10,728.5399833,0,0,0,176.86665,1200,1200,551.6733333,0,551.6733333,32
2025-09-02,8,1:10-1:20,712.6886833,0,0,0,141.8648833,1200,1200,570.8238,0,570.8238,32
2025-09-02,9,1:20-1:30,754.9283333,0,0,0,134.97,1200,1200,619.9583333,0,619.9583333,32
2025-09-02,10,1:30-1:40,716.8967,0,0,0,89.1783,1200,1200,627.7184,0,627.7184,32
2025-09-02,11,1:40-1:50,741.7849167,0,0,0,134.62015,1200,1200,607.1647667,0,607.1647667,32
2025-09-02,12,1:50-2:00,722.215,0,0,0,137.7816667,1200,1200,584.4333333,0,584.4333333,32
2025-09-02,13,2:00-2:10,744.3053833,0,0,0,169.88745,1200,1200,574.4179333,0,574.4179333,32
2025-09-02,14,2:10-2:20,731.1276783,0,0,0,149.6022449,1200,1200,581.5254333,0,581.5254333,32
2025-09-02,15,2:20-2:30,700.7266667,0,0,0,110.3033333,1200,1200,590.4233333,0,590.4233333,32
2025-09-02,16,2:30-2:40,740.8644667,0,0,0,158.2757333,1200,1200,582.5887333,0,582.5887333,32
2025-09-02,17,2:40-2:50,701.6863,0,0,0,108.9215333,1200,1200,592.7647667,0,592.7647667,32
2025-09-02,18,2:50-3:00,679.1114011,0,0,0,74.29140106,1200,1200,604.82,0,604.82,32
2025-09-02,19,3:00-3:10,685.0693806,0,0,0,114.5681973,1200,1200,570.5011833,0,570.5011833,32
2025-09-02,20,3:10-3:20,689.2015496,0,0,0,123.2330662,1200,1200,565.9684833,0,565.9684833,32
2025-09-02,21,3:20-3:30,718.075,0,0,0,123.9916667,1200,1200,594.0833333,0,594.0833333,32
2025-09-02,22,3:30-3:40,756.1024667,0,0,0,172.1418667,1200,1200,583.9606,0,583.9606,32
2025-09-02,23,3:40-3:50,704.4641944,0,0,0,117.8473944,1200,1200,586.6168,0,586.6168,32
2025-09-02,24,3:50-4:00,671.375,0,0,0,67.45333333,1200,1200,603.9216667,0,603.9216667,32
2025-09-02,25,4:00-4:10,667.3715167,0,0,0,81.83231667,1200,1200,585.5392,0,585.5392,32
2025-09-02,26,4:10-4:20,694.8351833,0,0,0,103.1029167,1200,1200,591.7333167,0.00105,591.7322667,32
2025-09-02,27,4:20-4:30,691.9533333,0,0,0,64.50166667,1200,1200,627.4516667,0,627.4516667,32
2025-09-02,28,4:30-4:40,654.3016795,0,0,0,22.13059613,1200,1200,632.1710833,0,632.1710833,32
2025-09-02,29,4:40-4:50,648.4738859,0,0,0,29.92788585,1200,1200,618.5605667,0.01456666667,618.546,32
2025-09-02,30,4:50-5:00,654.9089395,0,0,0,44.1372728,1200,1200,610.7716667,0,610.7716667,32
2025-09-02,31,5:00-5:10,666.4304833,0,0,0,49.2778,1200,1200,617.1526833,0,617.1526833,32
2025-09-02,32,5:10-5:20,673.82895,0,0,0,59.21188333,1200,1200,614.8199167,0.20285,614.6170667,32
2025-09-02,33,5:20-5:30,648.6564647,0,0,0,51.98146471,1200,1200,596.675,0,596.675,32
2025-09-02,34,5:30-5:40,1432.266156,753.4442396,0,0,85.94988282,1200,1878.099816,594.3245667,1.452533333,592.8720333,32
2025-09-02,35,5:40-5:50,635.4488787,0,34.10617125,0,0,1878.099816,1840.20407,692.8893,23.33425,669.55505,32
2025-09-02,36,5:50-6:00,722.7734031,0,34.43118028,0,0,1840.20407,1801.947203,825.1483333,67.94375,757.2045833,32
2025-09-02,37,6:00-6:10,689.2077027,0,17.53741392,0,0,1801.947203,1782.461187,824.8486667,118.10355,706.7451167,32
2025-09-02,38,6:10-6:20,618.3283825,0,7.314467526,0,0,1782.461187,1774.334001,787.6864167,162.0435667,625.64285,32
2025-09-02,39,6:20-6:30,571.2391868,0,13.78706317,0,0,1774.334001,1759.015042,790.92,205.89375,585.02625,32
2025-09-02,40,6:30-6:40,524.4784998,0,30.30793352,0,0,1759.015042,1725.33956,816.3624833,261.57605,554.7864333,32
2025-09-02,41,6:40-6:50,470.52361,0,38.71730665,0,0,1725.33956,1682.320331,810.2220667,300.98115,509.2409167,32
2025-09-02,42,6:50-7:00,411.2613692,0,39.11154748,0,0,1682.320331,1638.863056,783.6416667,333.26875,450.3729167,32
2025-09-02,43,7:00-7:10,354.3102445,0,45.11302217,0,0,1638.863056,1588.737476,797.0955,397.6722333,399.4232667,32
2025-09-02,44,7:10-7:20,310.6025243,0,41.41604232,0,0,1588.737476,1542.719651,817.4675667,465.449,352.0185667,32
2025-09-02,45,7:20-7:30,251.051695,0,25.68622166,0,0,1542.719651,1514.179405,802.4316667,525.69375,276.7379167,32
2025-09-02,46,7:30-7:40,159.7874326,0,13.7476841,0,0,1514.179405,1498.9042,766.1378833,592.6027667,173.5351167,32
2025-09-02,47,7:40-7:50,225.5152385,0,10.26149479,0,0,1498.9042,1487.502539,877.0695667,641.2928333,235.7767333,32
2025-09-02,48,7:50-8:00,377.8939228,0,19.40066057,0,0,1487.502539,1465.94625,1077.813333,680.51875,397.2945833,32
2025-09-02,49,8:00-8:10,341.8147535,0,38.9810132,0,0,1465.94625,1422.634013,1125.961383,745.1656167,380.7957667,32
2025-09-02,50,8:10-8:20,258.5953921,0,34.14927461,0,0,1422.634013,1384.690374,1094.192967,801.4483,292.7446667,32
2025-09-02,51,8:20-8:30,219.5819837,0,24.00009962,0,0,1384.690374,1358.023597,1086.888333,843.30625,243.5820833,32
2025-09-02,52,8:30-8:40,173.5739514,0,56.27749856,0,0,1358.023597,1295.493043,1127.411217,897.5597667,229.85145,32
2025-09-02,53,8:40-8:50,128.2020489,0,50.23293444,0,0,1295.493043,1239.678671,1121.046117,942.6111333,178.4349833,32
2025-09-02,54,8:50-9:00,93.38803091,0,9.601552422,0,0,1239.678671,1229.01028,1082.558333,979.56875,102.9895833,32
2025-09-02,55,9:00-9:10,52.9002482,0,26.1092518,0,0,1229.01028,1200,1111.500933,1032.491433,79.0095,32
2025-09-02,56,9:10-9:20,24.92108247,0,0,0,2.201599138,1200,1200,1100.203633,1077.48415,22.71948333,32
2025-09-02,57,9:20-9:30,12.98244571,0,0,0,68.21744571,1200,1200,1056.74,1111.975,-55.235,32
2025-09-02,58,9:30-9:40,4.639770343,0,0,0,63.52243701,1200,1200,1096.96895,1155.851617,-58.88266667,32
2025-09-02,59,9:40-9:50,3.067773777,0,0,0,89.64652378,1200,1200,1099.277133,1185.855883,-86.57875,32
2025-09-02,60,9:50-10:00,2.521350129,0,0,0,156.0426001,1200,1200,1055.335,1208.85625,-153.52125,32
2025-09-02,61,10:00-10:10,1.665048888,0,0,0,174.3696322,1200,1200,1078.07295,1250.777533,-172.7045833,32
2025-09-02,62,10:10-10:20,2.22753876,0,0,0,181.8495888,1200,1200,1073.29855,1252.9206,-179.62205,32
2025-09-02,63,10:20-10:30,3.131745116,0,0,0,208.7604951,1200,1200,1026.815,1232.44375,-205.62875,32
2025-09-02,64,10:30-10:40,1.579972224,0,0,0,245.7212889,1200,1200,1028.849283,1272.9906,-244.1413167,32
2025-09-02,65,10:40-10:50,1.194450153,0,0,0,283.9952835,1200,1200,1053.74965,1336.550483,-282.8008333,32
2025-09-02,66,10:50-11:00,2.505386744,0,0,0,335.0758034,1200,1200,1072.773333,1405.34375,-332.5704167,32
2025-09-02,67,11:00-11:10,1.47011328,0,0,0,412.0339966,1200,1200,1083.300517,1493.8644,-410.5638833,32
2025-09-02,68,11:10-11:20,-0,0,0,0,462.7468167,1200,1200,1078.74805,1541.494867,-462.7468167,32
2025-09-02,69,11:20-11:30,-0,0,0,0,456.15625,1200,1200,1072.55,1528.70625,-456.15625,32
2025-09-02,70,11:30-11:40,-0,0,0,0,418.2811667,1200,1200,1080.172,1498.453167,-418.2811667,32
2025-09-02,71,11:40-11:50,-0,0,0,0,454.9536167,1200,1200,1044.302933,1499.25655,-454.9536167,32
2025-09-02,72,11:50-12:00,-0,0,0,0,532.8316667,1200,1200,987.7433333,1520.575,-532.8316667,32
2025-09-02,73,12:00-12:10,-0,0,0,0,519.3719333,1200,1200,993.0156667,1512.3876,-519.3719333,32
2025-09-02,74,12:10-12:20,-0,0,0,0,512.90635,1200,1200,991.6020333,1504.508383,-512.90635,32
2025-09-02,75,12:20-12:30,-0,0,0,0,542.96625,1200,1200,972.415,1515.38125,-542.96625,32
2025-09-02,76,12:30-12:40,-0,0,0,0,532.6025,1200,1200,998.1507333,1530.753233,-532.6025,32
2025-09-02,77,12:40-12:50,-0,0,0,0,492.24655,1200,1200,1042.051817,1534.298367,-492.24655,32
2025-09-02,78,12:50-13:00,-0,0,0,0,461.6066667,1200,1200,1065.443333,1527.05,-461.6066667,32
2025-09-02,79,13:00-13:10,-0,0,0,0,463.8684667,1200,1200,1053.34345,1517.211917,-463.8684667,32
2025-09-02,80,13:10-13:20,-0,0,0,0,434.9424667,1200,1200,1038.276917,1473.219383,-434.9424667,32
2025-09-02,81,13:20-13:30,-0,0,0,0,354.9375,1200,1200,1036.075,1391.0125,-354.9375,32
2025-09-02,82,13:30-13:40,-0,0,0,0,271.10865,1200,1200,1036.119583,1307.228233,-271.10865,32
2025-09-02,83,13:40-13:50,-0,0,0,0,231.40755,1200,1200,1035.969867,1267.377417,-231.40755,32
2025-09-02,84,13:50-14:00,-0,0,0,0,202.3604167,1200,1200,1040.083333,1242.44375,-202.3604167,32
2025-09-02,85,14:00-14:10,3.135658999,0,0,0,114.2361423,1200,1200,1053.045483,1164.145967,-111.1004833,32
2025-09-02,86,14:10-14:20,18.00396592,0,0,0,64.79334926,1200,1200,1061.953167,1108.74255,-46.78938333,32
2025-09-02,87,14:20-14:30,35.03154344,0,0,0,86.42946011,1200,1200,1053.233333,1104.63125,-51.39791667,32
2025-09-02,88,14:30-14:40,53.91521373,0,0,0,123.8963471,1200,1200,1027.848383,1097.829517,-69.98113333,32
2025-09-02,89,14:40-14:50,88.35052312,0,0,0,107.7393231,1200,1200,1027.8423,1047.2311,-19.3888,32
2025-09-02,90,14:50-15:00,133.2044538,0,0,0,59.87862051,1200,1200,1058.813333,985.4875,73.32583333,32
2025-09-02,91,15:00-15:10,184.4131667,0,0,0,83.46098336,1200,1200,1083.151617,982.1994333,100.9521833,32
2025-09-02,92,15:10-15:20,228.9950509,0,0,0,128.8797509,1200,1200,1078.600233,978.4849333,100.1153,32
2025-09-02,93,15:20-15:30,273.2827581,0,0,0,143.6223414,1200,1200,1061.066667,931.40625,129.6604167,32
2025-09-02,94,15:30-15:40,332.9541324,0,0,0,118.6643324,1200,1200,1069.51845,855.22865,214.2898,32
2025-09-02,95,15:40-15:50,383.5782754,0,0,0,81.02210876,1200,1200,1098.2998,795.7436333,302.5561667,32
2025-09-02,96,15:50-16:00,427.5018717,0,0,0,95.25103837,1200,1200,1093.588333,761.3375,332.2508333,32
2025-09-02,97,16:00-16:10,491.8988276,0,0,0,196.5094276,1200,1200,1016.42105,721.03165,295.3894,32
2025-09-02,98,16:10-16:20,556.6052242,0,0,0,198.9940242,1200,1200,1023.666633,666.0554333,357.6112,32
2025-09-02,99,16:20-16:30,611.3466207,0,0,0,129.8341207,1200,1200,1090.35,608.8375,481.5125,32
2025-09-02,100,16:30-16:40,665.1992231,0,0,0,188.8218231,1200,1200,1041.903717,565.5263167,476.3774,32
2025-09-02,101,16:40-16:50,715.9854449,0,0,0,201.5818449,1200,1200,1022.27995,507.87635,514.4036,32
2025-09-02,102,16:50-17:00,767.7407237,0,0,0,117.579057,1200,1200,1077.236667,427.075,650.1616667,32
2025-09-02,103,17:00-17:10,826.4348274,0,0,0,72.74554403,1200,1200,1098.55895,344.8696667,753.6892833,32
2025-09-02,104,17:10-17:20,871.2048405,0,0,0,68.35985721,1200,1200,1084.221383,281.3764,802.8449833,32
2025-09-02,105,17:20-17:30,932.1078437,0,0,0,88.65534365,1200,1200,1074.865,231.4125,843.4525,32
2025-09-02,106,17:30-17:40,1034.25577,0,0,0,124.1077029,1200,1200,1083.837733,173.6896667,910.1480667,32
2025-09-02,107,17:40-17:50,967.0118745,0,0,0,117.2982078,1200,1200,969.6485667,119.9349,849.7136667,32
2025-09-02,108,17:50-18:00,800.3335238,0,0,0,73.54852383,1200,1200,799.51,72.725,726.785,32
2025-09-02,109,18:00-18:10,830.3785275,0,0,0,61.69279418,1200,1200,793.66315,24.97741667,768.6857333,32
2025-09-02,110,18:10-18:20,904.7501358,0,0,0,102.4989358,1200,1200,802.58615,0.33495,802.2512,32
2025-09-02,111,18:20-18:30,921.4007555,0,0,0,148.7790889,1200,1200,772.6216667,0,772.6216667,32
2025-09-02,112,18:30-18:40,929.1902043,0,0,0,128.1356877,1200,1200,801.4342833,0.3797666667,801.0545167,32
2025-09-02,113,18:40-18:50,924.2504195,0,0,0,93.19091948,1200,1200,831.0595,0,831.0595,32
2025-09-02,114,18:50-19:00,913.0769993,0,0,0,78.05699929,1200,1200,835.02,0,835.02,32
2025-09-02,115,19:00-19:10,922.9736867,0,0,0,79.98882002,1200,1200,843.0121333,0.02726666667,842.9848667,32
2025-09-02,116,19:10-19:20,935.5828179,0,0,0,112.9073846,1200,1200,822.6754333,0,822.6754333,32
2025-09-02,117,19:20-19:30,938.1404006,0,0,0,139.4770672,1200,1200,798.6633333,0,798.6633333,32
2025-09-02,118,19:30-19:40,936.201504,0,0,0,103.824654,1200,1200,832.3788,0.00195,832.37685,32
2025-09-02,119,19:40-19:50,935.4574466,0,0,0,92.06839659,1200,1200,843.38905,0,843.38905,32
2025-09-02,120,19:50-20:00,936.0688168,0,0,0,119.4838168,1200,1200,816.585,0,816.585,32
2025-09-02,121,20:00-20:10,933.7606906,0,0,0,122.6076572,1200,1200,811.1530333,0,811.1530333,32
2025-09-02,122,20:10-20:20,928.0804046,0,0,0,146.5542046,1200,1200,781.5262,0,781.5262,32
2025-09-02,123,20:20-20:30,927.5930633,0,0,0,172.2363967,1200,1200,755.3566667,0,755.3566667,32
2025-09-02,124,20:30-20:40,940.2837554,0,0,0,130.7672388,1200,1200,809.5165167,0,809.5165167,32
2025-09-02,125,20:40-20:50,941.2201847,0,0,0,118.411768,1200,1200,822.8084167,0,822.8084167,32
2025-09-02,126,20:50-21:00,929.8488997,0,0,0,143.8738997,1200,1200,785.975,0,785.975,32
2025-09-02,127,21:00-21:10,929.2617168,0,0,0,126.5725668,1200,1200,802.68915,0,802.68915,32
2025-09-02,128,21:10-21:20,927.6471889,0,0,0,142.7676723,1200,1200,784.8795167,0,784.8795167,32
2025-09-02,129,21:20-21:30,933.7117871,0,0,0,184.6551204,1200,1200,749.0566667,0,749.0566667,32
2025-09-02,130,21:30-21:40,953.9423766,0,0,0,161.4291599,1200,1200,792.5132167,0,792.5132167,32
2025-09-02,131,21:40-21:50,875.9237279,0,0,0,144.8567612,1200,1200,731.0669667,0,731.0669667,32
2025-09-02,132,21:50-22:00,748.0265107,0,0,0,152.5681773,1200,1200,595.4583333,0,595.4583333,32
2025-09-02,133,22:00-22:10,740.3396696,0,0,0,129.0543529,1200,1200,611.2853167,0,611.2853167,32
2025-09-02,134,22:10-22:20,751.7660784,0,0,0,108.7762284,1200,1200,642.98985,0,642.98985,32
2025-09-02,135,22:20-22:30,731.608129,0,0,0,102.563129,1200,1200,629.045,0,629.045,32
2025-09-02,136,22:30-22:40,732.270789,0,0,0,89.20117235,1200,1200,643.0696167,0,643.0696167,32
2025-09-02,137,22:40-22:50,738.3290784,0,0,0,105.1892117,1200,1200,633.1398667,0,633.1398667,32
2025-09-02,138,22:50-23:00,737.2882566,0,0,0,137.4132566,1200,1200,599.875,0,599.875,32
2025-09-02,139,23:00-23:10,735.8055272,0,0,0,132.4042438,1200,1200,603.4012833,0,603.4012833,32
2025-09-02,140,23:10-23:20,732.5898902,0,0,0,130.6382402,1200,1200,601.95165,0,601.95165,32
2025-09-02,141,23:20-23:30,730.5578775,0,0,0,131.4445441,1200,1200,599.1133333,0,599.1133333,32
2025-09-02,142,23:30-23:40,732.465203,0,0,0,98.34561971,1200,1200,634.1195833,0,634.1195833,32
2025-09-02,143,23:40-23:50,716.2754735,0,0,0,107.0522735,1200,1200,609.2232,0,609.2232,32
2025-09-02,144,23:50-24:00,689.2132285,0,0,0,126.5765618,1200,1200,562.6366667,0,562.6366667,32
2025-09-03,1,0:00-0:10,796.30695,-0,0,0,163.34045,1200,1200,632.9665,0,632.9665,33
2025-09-03,2,0:10-0:20,826.1798794,-0,0,0,143.3560627,1200,1200,682.8238167,0,682.8238167,33
2025-09-03,3,0:20-0:30,764.3072117,-0,0,0,114.6972117,1200,1200,649.61,0,649.61,33
2025-09-03,4,0:30-0:40,764.0699667,-0,0,0,155.8385333,1200,1200,608.2314333,0,608.2314333,33
2025-09-03,5,0:40-0:50,773.5280833,-0,0,0,174.33365,1200,1200,599.1944333,0,599.1944333,33
2025-09-03,6,0:50-1:00,765.1933333,-0,0,0,152.15,1200,1200,613.0433333,0,613.0433333,33
2025-09-03,7,1:00-1:10,761.4916167,0,0,0,150.29535,1200,1200,611.1962667,0,611.1962667,33
2025-09-03,8,1:10-1:20,723.0348833,0,0,0,125.6239667,1200,1200,597.4109167,0,597.4109167,33
2025-09-03,9,1:20-1:30,698.3808436,0,0,0,116.474177,1200,1200,581.9066667,0,581.9066667,33
2025-09-03,10,1:30-1:40,716.8967,0,0,0,146.5299,1200,1200,570.3668,0,570.3668,33
2025-09-03,11,1:40-1:50,741.7849167,0,0,0,173.2719667,1200,1200,568.51295,0,568.51295,33
2025-09-03,12,1:50-2:00,722.215,0,0,0,141.4066667,1200,1200,580.8083333,0,580.8083333,33
2025-09-03,13,2:00-2:10,744.3053833,0,0,0,140.5849167,1200,1200,603.7204667,0,603.7204667,33
2025-09-03,14,2:10-2:20,748.3348833,0,0,0,139.7525,1200,1200,608.5823833,0,608.5823833,33
2025-09-03,15,2:20-2:30,700.7266667,0,0,0,104.415,1200,1200,596.3116667,0,596.3116667,33
2025-09-03,16,2:30-2:40,740.8644667,0,0,0,146.1124333,1200,1200,594.7520333,0,594.7520333,33
2025-09-03,17,2:40-2:50,701.6863,0,0,0,104.85075,1200,1200,596.83555,0,596.83555,33
2025-09-03,18,2:50-3:00,671.4610362,0,0,0,66.93270288,1200,1200,604.5283333,0,604.5283333,33
2025-09-03,19,3:00-3:10,678.7145318,0,0,0,53.62563183,1200,1200,625.0889,0,625.0889,33
2025-09-03,20,3:10-3:20,708.8662167,0,0,0,92.17016667,1200,1200,616.69605,0,616.69605,33
2025-09-03,21,3:20-3:30,718.075,0,0,0,139.005,1200,1200,579.07,0,579.07,33
2025-09-03,22,3:30-3:40,756.1024667,0,0,0,195.83695,1200,1200,560.2655167,0,560.2655167,33
2025-09-03,23,3:40-3:50,733.9461333,0,0,0,150.5214667,1200,1200,583.4248667,0.0002,583.4246667,33
2025-09-03,24,3:50-4:00,671.375,0,0,0,56.725,1200,1200,614.65,0,614.65,33
2025-09-03,25,4:00-4:10,667.3715167,0,0,0,69.94961667,1200,1200,597.4219,0,597.4219,33
2025-09-03,26,4:10-4:20,694.8351833,0,0,0,111.9927667,1200,1200,582.8453167,0.0029,582.8424167,33
2025-09-03,27,4:20-4:30,691.9533333,0,0,0,105.41,1200,1200,586.5433333,0,586.5433333,33
2025-09-03,28,4:30-4:40,650.9342793,0,0,0,71.61986264,1200,1200,579.3144167,0,579.3144167,33
2025-09-03,29,4:40-4:50,644.1807145,0,0,0,43.06736454,1200,1200,601.1536667,0.04031666667,601.11335,33
2025-09-03,30,4:50-5:00,650.409919,0,0,0,14.58825235,1200,1200,635.8216667,0,635.8216667,33
2025-09-03,31,5:00-5:10,671.59325,0,0,0,50.29418333,1200,1200,621.2990667,0,621.2990667,33
2025-09-03,32,5:10-5:20,676.31385,0,0,0,70.41113333,1200,1200,606.4643167,0.5616,605.9027167,33
2025-09-03,33,5:20-5:30,643.0763226,0,0,0,39.95798925,1200,1200,603.1183333,0,603.1183333,33
2025-09-03,34,5:30-5:40,1371.708453,42.88735606,0,0,737.0833635,1200,1238.59862,591.7377333,0,591.7377333,33
2025-09-03,35,5:40-5:50,641.4207323,0,18.30221774,0,0,1238.59862,1218.262823,681.1379,21.41495,659.72295,33
2025-09-03,36,5:50-6:00,728.7546506,0,15.44243272,0,0,1218.262823,1201.104564,811.9533333,67.75625,744.1970833,33
2025-09-03,37,6:00-6:10,692.3318043,2.030687651,0,0,-0,1201.104564,1202.932183,802.7420167,112.4409,690.3011167,33
2025-09-03,38,6:10-6:20,620.6733308,3.787264127,0,0,-0,1202.932183,1206.340721,781.07825,164.1921833,616.8860667,33
2025-09-03,39,6:20-6:30,575.7375178,0,5.70664889,0,0,1206.340721,1200,803.3066667,221.8625,581.4441667,33
2025-09-03,40,6:30-6:40,530.650198,0,0,0,6.323547993,1200,1200,797.99965,273.673,524.32665,33
2025-09-03,41,6:40-6:50,476.1455704,0,0,0,30.25262038,1200,1200,784.6208667,338.7279167,445.89295,33
2025-09-03,42,6:50-7:00,416.1637488,0,0,0,41.40833215,1200,1200,789.0616667,414.30625,374.7554167,33
2025-09-03,43,7:00-7:10,361.4728467,0,0,0,27.55971339,1200,1200,811.6317333,477.7186,333.9131333,33
2025-09-03,44,7:10-7:20,317.5520048,0,0,0,38.97625481,1200,1200,822.9104333,544.3346833,278.57575,33
2025-09-03,45,7:20-7:30,254.9817345,0,0,0,65.69340114,1200,1200,804.2633333,614.975,189.2883333,33
2025-09-03,46,7:30-7:40,163.0906732,0,0,0,51.8851732,1200,1200,784.23455,673.02905,111.2055,33
2025-09-03,47,7:40-7:50,228.523072,0,0,0,59.85675538,1200,1200,897.7696667,729.10335,168.6663167,33
2025-09-03,48,7:50-8:00,381.0909186,0,0,0,94.22425196,1200,1200,1073.566667,786.7,286.8666667,33
2025-09-03,49,8:00-8:10,347.6046873,0,0,0,96.36575398,1200,1200,1092.52735,841.2884167,251.2389333,33
2025-09-03,50,8:10-8:20,262.4530749,0,0,0,104.5345082,1200,1200,1069.3158,911.3972333,157.9185667,33
2025-09-03,51,8:20-8:30,219.7155408,0,0,0,130.6959575,1200,1200,1075.988333,986.96875,89.01958333,33
2025-09-03,52,8:30-8:40,177.7999718,0,0,0,143.0974385,1200,1200,1070.299133,1035.5966,34.70253333,33
2025-09-03,53,8:40-8:50,134.3995262,0,0,0,140.0627929,1200,1200,1066.612667,1072.275933,-5.663266667,33
2025-09-03,54,8:50-9:00,96.59883588,0,0,0,111.6371692,1200,1200,1081.186667,1096.225,-15.03833333,33
2025-09-03,55,9:00-9:10,58.85907679,0,0,0,45.87874346,1200,1200,1107.61415,1094.633817,12.98033333,33
2025-09-03,56,9:10-9:20,26.98673568,0,0,0,36.71065234,1200,1200,1105.76065,1115.484567,-9.723916667,33
2025-09-03,57,9:20-9:30,12.58462494,0,0,0,85.66212494,1200,1200,1078.185,1151.2625,-73.0775,33
2025-09-03,58,9:30-9:40,4.954013242,0,0,0,88.73646324,1200,1200,1069.841883,1153.624333,-83.78245,33
2025-09-03,59,9:40-9:50,3.404144822,0,0,0,104.1607948,1200,1200,1089.972417,1190.729067,-100.75665,33
2025-09-03,60,9:50-10:00,2.797807665,0,0,0,161.4832243,1200,1200,1106.533333,1265.21875,-158.6854167,33
2025-09-03,61,10:00-10:10,1.847615882,0,0,0,229.4767325,1200,1200,1079.475633,1307.10475,-227.6291167,33
2025-09-03,62,10:10-10:20,2.47178087,0,0,0,276.8557642,1200,1200,1061.1511,1335.535083,-274.3839833,33
2025-09-03,63,10:20-10:30,3.475130402,0,0,0,285.6588804,1200,1200,1064.585,1346.76875,-282.18375,33
2025-09-03,64,10:30-10:40,1.753210848,0,0,0,261.1175108,1200,1200,1054.000883,1313.365183,-259.3643,33
2025-09-03,65,10:40-10:50,1.325417583,0,0,0,248.0986009,1200,1200,1048.464817,1295.238,-246.7731833,33
2025-09-03,66,10:50-11:00,2.780093948,0,0,0,257.7771773,1200,1200,1057.446667,1312.44375,-254.9970833,33
2025-09-03,67,11:00-11:10,1.631306242,0,0,0,264.2385062,1200,1200,1065.00235,1327.60955,-262.6072,33
2025-09-03,68,11:10-11:20,-0,0,0,0,273.4160833,1200,1200,1051.4666,1324.882683,-273.4160833,33
2025-09-03,69,11:20-11:30,-0,0,0,0,308.7875,1200,1200,1040.825,1349.6125,-308.7875,33
2025-09-03,70,11:30-11:40,-0,0,0,0,386.5492833,1200,1200,1068.504283,1455.053567,-386.5492833,33
2025-09-03,71,11:40-11:50,-0,0,0,0,468.2976667,1200,1200,1044.277517,1512.575183,-468.2976667,33
2025-09-03,72,11:50-12:00,-0,0,0,0,528.67125,1200,1200,979.135,1507.80625,-528.67125,33
2025-09-03,73,12:00-12:10,-0,0,0,0,560.4850333,1200,1200,980.3832,1540.868233,-560.4850333,33
2025-09-03,74,12:10-12:20,-0,0,0,0,524.2170667,1200,1200,1009.233833,1533.4509,-524.2170667,33
2025-09-03,75,12:20-12:30,-0,0,0,0,459.1891667,1200,1200,1014.198333,1473.3875,-459.1891667,33
2025-09-03,76,12:30-12:40,-0,0,0,0,451.2207167,1200,1200,988.0546167,1439.275333,-451.2207167,33
2025-09-03,77,12:40-12:50,-0,0,0,0,427.5890667,1200,1200,995.7012833,1423.29035,-427.5890667,33
2025-09-03,78,12:50-13:00,-0,0,0,0,374.5416667,1200,1200,1033.333333,1407.875,-374.5416667,33
2025-09-03,79,13:00-13:10,-0,0,0,0,353.1657667,1200,1200,1032.248683,1385.41445,-353.1657667,33
2025-09-03,80,13:10-13:20,-0,0,0,0,326.9049333,1200,1200,1010.042833,1336.947767,-326.9049333,33
2025-09-03,81,13:20-13:30,-0,0,0,0,262.2283333,1200,1200,1008.246667,1270.475,-262.2283333,33
2025-09-03,82,13:30-13:40,-0,0,0,0,178.2979,1200,1200,1045.6296,1223.9275,-178.2979,33
2025-09-03,83,13:40-13:50,-0,0,0,0,183.1886,1200,1200,1048.802417,1231.991017,-183.1886,33
2025-09-03,84,13:50-14:00,-0,0,0,0,230.9254167,1200,1200,1024.393333,1255.31875,-230.9254167,33
2025-09-03,85,14:00-14:10,2.84868775,15.20520258,0,0,151.2995852,1200,1213.684682,1044.605917,1208.262017,-163.6561,33
