date,es_equal,es_legacy,es_revised,pool_size,k_eff_legacy,k_eff_revised,improvement_revised_vs_equal_pct,improvement_revised_vs_legacy_pct,improvement_legacy_vs_equal_pct
2025-09-09,856.7439736,797.185178,709.1178919,39,10.69845046,3.218626505,17.23106158,11.04728093,6.951761251
2025-09-10,1109.431861,1494.986517,757.5422009,40,11.93562241,3.887879362,31.71800566,49.32782387,-34.7524412
2025-09-11,874.8037642,939.3654572,632.846283,41,12.46144346,4.058611105,27.65848651,32.63044982,-7.380134339
2025-09-12,2436.045454,2020.947365,551.4762369,42,13.17848985,2.916896463,77.36182484,72.71199407,17.03983348
2025-09-13,2640.592574,3158.369252,698.9548548,43,11.16389924,3.027118539,73.53037869,77.86975495,-19.60835164
2025-09-14,1002.839559,495.6958159,514.0981127,44,2.295533629,9.254042253,48.73575658,-3.712417212,50.57077561
2025-09-15,932.9617391,805.6511947,560.3189021,45,3.422258412,8.563849344,39.9419206,30.4514279,13.64584838
2025-09-16,856.3987207,868.9193296,463.9586805,46,12.37525347,9.395937255,45.82445428,46.60509156,-1.462006955
2025-09-17,982.7902769,1204.744589,522.3975699,47,14.43324433,9.144647294,46.84546824,56.63831368,-22.58409731
2025-09-18,891.6874752,988.6694102,412.576141,48,15.23039309,9.77539917,53.73085835,58.26955535,-10.87622488
2025-09-19,2097.934251,1748.331388,770.1242085,49,16.04488453,3.900366173,63.29130867,55.95090187,16.66414777
2025-09-20,2097.369991,2189.34933,577.9663375,50,13.0612517,3.67113463,72.44328183,73.60099964,-4.385460801
2025-09-21,886.5916433,501.1775339,490.2413837,51,4.45562462,9.104556753,44.70493971,2.182091058,43.47143494
2025-09-22,904.2151966,414.9074709,377.4032135,52,5.553746075,9.812299757,58.26179267,9.039185865,54.11407898
2025-09-23,1033.119014,1140.308013,487.0198162,53,14.51011977,11.77709326,52.85927279,57.29050304,-10.37528084
2025-09-24,972.1215962,1147.024326,427.8919911,54,17.3518374,12.14171085,55.98369661,62.69547372,-17.99185724
