stage,feature,date,es_before,es_after,relative_improvement_pct
forward,net_mean_7d,2025-05-04,623.2226154,627.3768311,-0.6665701175
forward,net_mean_7d,2025-05-05,485.7613788,490.1329995,-0.8999522986
forward,net_mean_7d,2025-05-06,524.8054926,527.1709334,-0.4507271325
forward,net_mean_7d,2025-05-07,400.8925721,400.4902109,0.1003663429
forward,net_mean_7d,2025-05-08,559.8866483,550.369648,1.699808404
forward,net_mean_7d,2025-05-09,412.1844852,403.4420788,2.120993572
forward,net_mean_7d,2025-05-10,583.3548732,603.8777664,-3.518080351
forward,net_mean_7d,2025-05-11,511.9636305,504.5512269,1.447837933
forward,net_mean_7d,2025-05-12,683.2777157,728.3620131,-6.598239093
forward,net_mean_7d,2025-05-13,385.3422457,381.8721758,0.9005163383
forward,net_mean_7d,2025-05-14,397.0598227,393.4516604,0.9087200481
forward,net_mean_7d,2025-05-15,415.9169055,412.3321015,0.8619038889
forward,net_mean_7d,2025-05-16,638.7885166,709.7263185,-11.10505278
forward,net_mean_7d,2025-05-17,678.8131704,701.4574225,-3.33585927
forward,net_mean_7d,2025-05-18,551.7968144,551.4903911,0.05553190442
forward,net_mean_7d,2025-05-19,621.9842186,631.6388312,-1.552227914
forward,net_mean_7d,2025-05-20,572.7679392,588.3071913,-2.713010119
forward,net_mean_7d,2025-05-21,555.2720065,562.0714866,-1.224531403
forward,net_mean_7d,2025-05-22,358.9259406,356.232978,0.7502836397
forward,net_mean_7d,2025-05-23,425.6235637,420.7976355,1.133848931
forward,net_mean_7d,2025-05-24,565.9078394,556.4352515,1.673874648
forward,net_mean_7d,2025-05-25,467.8922592,452.404581,3.310094975
forward,net_mean_7d,2025-05-26,599.1983144,632.1765089,-5.503719502
forward,net_mean_7d,2025-05-27,477.7063261,467.9050639,2.051733809
forward,net_mean_7d,2025-05-28,606.4409567,605.6860651,0.1244789981
forward,net_mean_7d,2025-05-29,473.4331143,484.3050611,-2.296406086
forward,net_mean_7d,2025-05-30,478.3271132,486.5971055,-1.728940732
forward,net_mean_7d,2025-05-31,461.8319014,470.3203923,-1.838004464
forward,net_mean_7d,2025-06-01,1724.830127,1728.707419,-0.2247926887
forward,net_mean_7d,2025-06-02,1332.92787,1396.066802,-4.736860398
forward,net_mean_7d,2025-06-03,777.2286766,785.6968709,-1.089537031
forward,net_mean_7d,2025-06-04,821.2745456,902.6217702,-9.904997674
forward,net_mean_7d,2025-06-05,538.9062972,687.4111682,-27.55671474
forward,net_mean_7d,2025-06-06,1400.421877,3410.143131,-143.5082733
forward,net_mean_7d,2025-06-07,791.5233933,815.9811864,-3.089964656
forward,net_mean_7d,2025-06-08,735.5928774,895.7025023,-21.76606514
forward,net_mean_7d,2025-06-09,554.2545322,851.9515683,-53.71124976
forward,net_mean_7d,2025-06-10,550.6312804,593.0395497,-7.701754483
forward,net_mean_7d,2025-06-11,970.8329773,868.4694855,10.54388286
forward,net_mean_7d,2025-06-12,502.1692835,495.481047,1.331868906
forward,net_mean_7d,2025-06-13,782.9994271,761.6634863,2.724898648
forward,net_mean_7d,2025-06-14,792.7716022,801.6702728,-1.122475959
forward,net_mean_7d,2025-06-15,497.0056749,490.8633327,1.235869632
forward,net_mean_7d,2025-06-16,446.4506896,407.7280328,8.673445416
forward,net_mean_7d,2025-06-17,689.3043964,611.7584941,11.24987781
forward,net_mean_7d,2025-06-18,412.1553204,410.2717736,0.4569992583
forward,net_mean_7d,2025-06-19,527.859432,576.3235008,-9.181245201
forward,net_mean_7d,2025-06-20,625.9014269,628.0918651,-0.3499653538
forward,net_mean_7d,2025-06-21,823.0630594,960.6775857,-16.7198035
forward,net_mean_7d,2025-06-22,585.8396012,518.53349,11.4888292
forward,net_mean_7d,2025-06-23,507.1138177,484.5265192,4.454088547
forward,net_mean_7d,2025-06-24,957.0114457,802.134886,16.18335501
forward,net_mean_7d,2025-06-25,551.6198099,541.148956,1.898201214
forward,net_mean_7d,2025-06-26,552.9610025,584.6913099,-5.738254099
forward,net_mean_7d,2025-06-27,600.453107,632.561922,-5.347430904
forward,net_mean_7d,2025-06-28,572.9429074,586.5514628,-2.375202697
forward,net_mean_7d,2025-06-29,539.5447439,507.0844607,6.016235648
forward,net_mean_7d,2025-06-30,510.421813,488.0728727,4.37852374
forward,net_mean_7d,2025-07-01,768.7723058,774.3307555,-0.7230293764
forward,net_mean_7d,2025-07-02,936.2071035,952.2040278,-1.708695033
forward,net_mean_7d,2025-07-03,765.1334038,758.3644457,0.8846768562
forward,net_mean_7d,2025-07-04,1029.66951,909.3820622,11.68214141
forward,net_mean_7d,2025-07-05,731.1204075,764.7919982,-4.605478154
forward,net_mean_7d,2025-07-06,722.0559349,678.7455636,5.998201691
forward,net_mean_7d,2025-07-07,710.8012311,745.8072987,-4.924874366
forward,net_mean_7d,2025-07-08,776.3936753,730.8652431,5.864091063
forward,net_mean_7d,2025-07-09,562.4513083,533.9265249,5.07151161
forward,net_mean_7d,2025-07-10,556.9655528,534.6771528,4.00175557
forward,net_mean_7d,2025-07-11,1006.160094,841.9286548,16.32259523
forward,net_mean_7d,2025-07-12,716.7796145,522.3766241,27.12172424
forward,net_mean_7d,2025-07-13,850.8471771,781.3116135,8.172509174
forward,net_mean_7d,2025-07-14,520.3937965,491.951227,5.465585807
forward,net_mean_7d,2025-07-15,640.6795349,654.0650469,-2.089267927
forward,net_mean_7d,2025-07-16,554.56076,546.6351136,1.429175488
forward,net_mean_7d,2025-07-17,503.1617104,497.6701678,1.091407088
forward,net_mean_7d,2025-07-18,616.9623511,481.0902575,22.02275282
forward,net_mean_7d,2025-07-19,761.7176584,591.9912039,22.28206904
forward,net_mean_7d,2025-07-20,449.9762659,440.0952023,2.195907746
forward,net_mean_7d,2025-07-21,452.9073127,445.0752566,1.729284533
forward,net_mean_7d,2025-07-22,479.9167353,475.3864864,0.9439655867
forward,net_mean_7d,2025-07-23,457.5266138,446.3322578,2.44671144
forward,net_mean_7d,2025-07-24,524.2396934,513.250193,2.096274003
forward,net_mean_7d,2025-07-25,626.0183676,495.0107662,20.92711783
forward,net_mean_7d,2025-07-26,568.1706415,511.0160941,10.05939821
forward,net_mean_7d,2025-07-27,456.007425,449.7685734,1.36814693
forward,net_mean_7d,2025-07-28,553.7353714,571.3577528,-3.182455433
forward,net_mean_7d,2025-07-29,517.4688065,535.1385548,-3.41464994
forward,net_mean_7d,2025-07-30,521.8628264,501.6181943,3.879301427
forward,net_mean_7d,2025-07-31,383.3365948,375.527697,2.03708644
forward,net_mean_7d,2025-08-01,804.4683097,821.458349,-2.111958805
forward,net_mean_7d,2025-08-02,822.6466954,818.9958493,0.4437927147
forward,net_mean_7d,2025-08-03,1127.917863,1150.508177,-2.002833216
forward,net_mean_7d,2025-08-04,545.9307379,475.6990349,12.86458119
forward,net_mean_7d,2025-08-05,528.317898,628.5689596,-18.97551872
forward,net_mean_7d,2025-08-06,591.114738,886.9774398,-50.05165374
forward,net_mean_7d,2025-08-07,684.2926631,695.5027188,-1.638196097
forward,net_mean_7d,2025-08-08,1318.93687,2729.784758,-106.9685684
forward,net_mean_7d,2025-08-09,621.7031278,946.5104109,-52.24475614
forward,net_mean_7d,2025-08-10,526.460351,663.6498994,-26.05885669
forward,net_mean_7d,2025-08-11,582.7975211,580.0718467,0.467688053
forward,net_mean_7d,2025-08-12,439.3442419,560.3749569,-27.54803716
forward,net_mean_7d,2025-08-13,494.6142563,506.5571366,-2.414584738
forward,net_mean_7d,2025-08-14,575.2554987,517.6768524,10.00923006
forward,net_mean_7d,2025-08-15,756.5105047,503.1667456,33.48846546
forward,net_mean_7d,2025-08-16,634.8260719,553.1198094,12.87065325
forward,net_mean_7d,2025-08-17,609.9260081,538.0727791,11.78064683
forward,net_mean_7d,2025-08-18,543.9895419,508.4192141,6.538788898
forward,net_mean_7d,2025-08-19,399.8235199,378.3890111,5.360992468
forward,net_mean_7d,2025-08-20,605.6816812,719.7166967,-18.82754903
forward,net_mean_7d,2025-08-21,489.8821909,450.8637091,7.964870425
forward,net_mean_7d,2025-08-22,571.8156556,540.6491755,5.450441897
forward,net_mean_7d,2025-08-23,475.0734116,580.9876478,-22.29428833
forward,net_mean_7d,2025-08-24,792.5573358,666.5563484,15.89802804
forward,net_mean_7d,2025-08-25,490.9626623,592.9244467,-20.76772679
forward,net_mean_7d,2025-08-26,557.5742832,463.7515909,16.8269404
forward,net_mean_7d,2025-08-27,511.3299442,479.0054709,6.321646855
forward,net_mean_7d,2025-08-28,651.5188661,699.0709207,-7.298645833
forward,net_mean_7d,2025-08-29,579.8435344,531.6734744,8.307423842
forward,net_mean_7d,2025-08-30,834.6114107,736.2106682,11.79000684
forward,net_mean_7d,2025-08-31,520.7084256,453.9691903,12.817007
forward,net_mean_7d,2025-09-01,1009.282527,1037.723855,-2.817974862
forward,net_mean_7d,2025-09-02,913.5061107,935.629938,-2.421858703
forward,net_mean_7d,2025-09-03,678.1002218,688.4969223,-1.533210021
forward,net_mean_7d,2025-09-04,761.7192021,711.8671387,6.544677264
forward,net_mean_7d,2025-09-05,1092.096595,1101.886035,-0.8963896212
forward,net_mean_7d,2025-09-06,1072.556553,930.6294158,13.23260171
forward,net_mean_7d,2025-09-07,700.9280513,587.0308943,16.24947907
forward,net_mean_7d,2025-09-08,649.9300332,869.2230173,-33.74101411
forward,net_mean_7d,2025-09-09,651.7948617,715.1021217,-9.712758365
forward,net_mean_7d,2025-09-10,736.7168778,759.6978365,-3.119374542
forward,net_mean_7d,2025-09-11,618.2064749,635.612382,-2.815549146
forward,net_mean_7d,2025-09-12,673.5352454,555.1045015,17.5834516
forward,net_mean_7d,2025-09-13,798.4276644,701.8512609,12.0958238
forward,net_mean_7d,2025-09-14,578.0768457,512.2900282,11.3802893
forward,net_mean_7d,2025-09-15,614.5107564,559.8715309,8.89150027
forward,net_mean_7d,2025-09-16,471.8032242,464.2825444,1.594028912
forward,net_mean_7d,2025-09-17,533.7147626,522.8333982,2.038797732
forward,net_mean_7d,2025-09-18,446.4999079,412.1476124,7.693684793
forward,net_mean_7d,2025-09-19,734.2867429,777.0883388,-5.829002948
forward,net_mean_7d,2025-09-20,608.8214032,578.2182391,5.026624211
forward,net_mean_7d,2025-09-21,489.757437,491.5010776,-0.3560212661
forward,net_mean_7d,2025-09-22,399.4410645,376.3678239,5.776381713
forward,net_mean_7d,2025-09-23,500.1269608,485.9122385,2.842222753
forward,net_mean_7d,2025-09-24,449.028253,426.3272206,5.055591119
forward,net_mean_7d,2025-09-25,363.8531648,347.5979136,4.467530541
forward,net_mean_7d,2025-09-26,634.8665686,576.9762813,9.118496726
forward,net_mean_7d,2025-09-27,623.9444149,640.954455,-2.726210812
forward,net_mean_7d,2025-09-28,524.5320241,509.6545519,2.836332483
forward,net_mean_7d,2025-09-29,361.446359,343.4178702,4.987873951
forward,net_mean_7d,2025-09-30,591.6654038,568.9104476,3.845916302
forward,net_mean_7d,2025-10-01,1181.417658,1275.526924,-7.965791404
forward,net_mean_7d,2025-10-02,683.9594119,740.2188951,-8.22555874
forward,net_mean_7d,2025-10-03,581.8314081,618.8679406,-6.36550932
forward,net_mean_7d,2025-10-04,522.9723734,521.7068272,0.2419910151
forward,net_mean_7d,2025-10-05,439.1036799,447.2224609,-1.848943972
forward,net_mean_7d,2025-10-06,361.6111397,371.3760906,-2.700401032
forward,net_mean_7d,2025-10-07,383.304659,392.8765313,-2.497196973
forward,net_mean_7d,2025-10-08,451.7748903,463.5953365,-2.616446026
forward,net_mean_7d,2025-10-09,473.4497584,464.4787007,1.894827827
forward,net_mean_7d,2025-10-10,648.2093442,623.5001766,3.811911657
forward,net_mean_7d,2025-10-11,465.7385715,486.2834011,-4.411236438
forward,net_mean_7d,2025-10-12,382.0120164,380.6604382,0.3538051591
forward,net_mean_7d,2025-10-13,370.7865158,363.878006,1.86320416
forward,net_mean_7d,2025-10-14,436.2192454,438.03624,-0.4165324191
forward,net_mean_7d,2025-10-15,489.6956578,491.4878805,-0.3659870649
forward,net_mean_7d,2025-10-16,592.557164,586.739783,0.9817417282
forward,net_mean_7d,2025-10-17,445.277436,441.47597,0.8537297621
forward,net_mean_7d,2025-10-18,354.6855219,344.712824,2.811701431
forward,net_mean_7d,2025-10-19,564.7106948,560.9999236,0.6571101304
forward,net_mean_7d,2025-10-20,557.6264902,555.1575092,0.4427660887
forward,net_mean_7d,2025-10-21,646.1139449,627.3558365,2.90321986
forward,net_mean_7d,2025-10-22,542.6375454,518.3339525,4.478789414
forward,net_mean_7d,2025-10-23,410.4853883,429.9456366,-4.740789533
forward,net_mean_7d,2025-10-24,419.5690634,434.7683621,-3.622597569
forward,net_mean_7d,2025-10-25,455.9639669,430.8387951,5.510341534
forward,net_mean_7d,2025-10-26,362.338126,324.1096792,10.55048972
forward,net_mean_7d,2025-10-27,513.645681,519.0555029,-1.053220562
forward,net_mean_7d,2025-10-28,460.7724016,399.4667157,13.30498216
forward,net_mean_7d,2025-10-29,700.4152958,621.8151732,11.22193121
forward,net_mean_7d,2025-10-30,354.2280018,337.3280972,4.770911555
forward,net_mean_7d,2025-10-31,704.2504084,664.0409154,5.709544857
forward,net_mean_7d,2025-11-01,371.9166382,343.6374453,7.603637495
forward,net_mean_7d,2025-11-02,415.913109,395.6285912,4.877104692
forward,net_mean_7d,2025-11-03,499.9654104,475.3272535,4.927972305
forward,net_mean_7d,2025-11-04,345.2225338,339.5384413,1.646501021
forward,net_mean_7d,2025-11-05,396.7815424,348.308299,12.21660743
forward,net_mean_7d,2025-11-06,587.2696256,536.0683918,8.718522403
forward,net_mean_7d,2025-11-07,623.5558444,627.0496384,-0.5603017019
forward,net_mean_7d,2025-11-08,380.9017537,356.1030326,6.510529512
forward,net_mean_7d,2025-11-09,448.1348758,392.3450322,12.44934206
forward,net_mean_7d,2025-11-10,611.154878,522.3037559,14.53823332
forward,net_mean_7d,2025-11-11,335.7426044,284.0148708,15.40696143
forward,net_mean_7d,2025-11-12,331.1252362,301.4247304,8.969568775
forward,net_mean_7d,2025-11-13,452.8564979,409.4418966,9.586834136
forward,net_mean_7d,2025-11-14,581.7291901,560.7037715,3.614296635
forward,net_mean_7d,2025-11-15,485.6746771,430.9735697,11.26291117
forward,net_mean_7d,2025-11-16,537.3953396,472.3938786,12.0956503
forward,net_mean_7d,2025-11-17,344.8890738,292.088991,15.30929415
forward,net_mean_7d,2025-11-18,530.4605323,463.1627341,12.68667397
forward,net_mean_7d,2025-11-19,432.3421761,356.4025659,17.56470093
forward,net_mean_7d,2025-11-20,441.7099841,382.5426422,13.39506554
forward,net_mean_7d,2025-11-21,432.5872519,375.4273392,13.21349911
forward,net_mean_7d,2025-11-22,429.3143568,362.8264509,15.48699801
forward,net_mean_7d,2025-11-23,513.2627774,456.5454076,11.0503571
forward,net_mean_7d,2025-11-24,328.4634146,296.0222899,9.876632626
forward,net_mean_7d,2025-11-25,441.751729,366.8870623,16.94722663
forward,net_mean_7d,2025-11-26,505.0421567,425.2482384,15.79945697
forward,net_mean_7d,2025-11-27,413.3299843,355.6478262,13.9554739
forward,net_mean_7d,2025-11-28,448.2292286,380.1084655,15.19775122
forward,net_mean_7d,2025-11-29,841.3985451,771.8475729,8.266115103
forward,net_mean_7d,2025-11-30,723.4627696,644.2332713,10.95142717
forward,net_mean_7d,2025-12-01,413.6610227,528.98209,-27.87815651
forward,net_mean_7d,2025-12-02,423.2123305,498.5009099,-17.78978871
forward,net_mean_7d,2025-12-03,395.6290582,403.6921311,-2.038038612
forward,net_mean_7d,2025-12-04,367.1232726,358.4908701,2.351363463
forward,net_mean_7d,2025-12-05,375.4376357,351.9449062,6.257425282
forward,net_mean_7d,2025-12-06,462.6853831,420.3461956,9.150751037
forward,net_mean_7d,2025-12-07,322.4327511,297.8058033,7.637855535
forward,net_mean_7d,2025-12-08,311.7908272,288.1533487,7.581197518
forward,net_mean_7d,2025-12-09,310.1161833,305.6383634,1.443916866
forward,net_mean_7d,2025-12-10,355.175275,331.6382237,6.626883383
forward,net_mean_7d,2025-12-11,293.7851948,295.4239608,-0.5578109489
forward,net_mean_7d,2025-12-12,446.9632734,418.681794,6.327472766
forward,net_mean_7d,2025-12-13,359.0266768,337.306377,6.049773253
forward,net_mean_7d,2025-12-14,310.5534971,294.4558619,5.183530483
forward,net_mean_7d,2025-12-15,362.9604828,346.018977,4.667589617
forward,net_mean_7d,2025-12-16,321.7312301,303.3176073,5.723293577
forward,net_mean_7d,2025-12-17,240.3134337,229.8277642,4.363330537
forward,net_mean_7d,2025-12-18,328.4708073,328.5336054,-0.01911832044
forward,net_mean_7d,2025-12-19,327.208278,314.5524123,3.867831757
forward,net_mean_7d,2025-12-20,286.087257,271.3071269,5.166301442
forward,net_mean_7d,2025-12-21,372.2603916,353.5949756,5.014075203
forward,net_mean_7d,2025-12-22,238.2646915,225.2668213,5.455222975
forward,net_mean_7d,2025-12-23,230.8514624,226.6085434,1.837943312
forward,net_mean_7d,2025-12-24,281.6244192,276.3360831,1.877797415
forward,net_mean_7d,2025-12-25,288.2916403,277.3087561,3.809643673
forward,net_mean_7d,2025-12-26,339.7506399,326.2074501,3.986214676
forward,net_mean_7d,2025-12-27,292.7047958,279.1005537,4.647768764
forward,net_mean_7d,2025-12-28,289.7499199,289.9509243,-0.0693716812
forward,net_mean_7d,2025-12-29,266.625412,262.4137168,1.579630059
forward,net_mean_7d,2025-12-30,289.7837113,294.3611031,-1.579589078
forward,net_mean_7d,2025-12-31,291.8350244,277.2906157,4.983777642
forward,net_mean_3d,2025-02-01,638.0868942,628.2404074,1.543126316
forward,net_mean_3d,2025-02-02,528.7912869,673.2107047,-27.31123249
forward,net_mean_3d,2025-02-03,354.5017334,405.1934011,-14.29941323
forward,net_mean_3d,2025-02-04,339.5075022,340.1285679,-0.1829313807
forward,net_mean_3d,2025-02-05,322.3557555,339.6378944,-5.36120066
forward,net_mean_3d,2025-02-06,300.0231247,320.2780609,-6.751125024
forward,net_mean_3d,2025-02-07,642.1723005,668.0059772,-4.022857513
forward,net_mean_3d,2025-02-08,541.9406354,494.811346,8.696393366
forward,net_mean_3d,2025-02-09,323.5850081,380.3862674,-17.55373641
forward,net_mean_3d,2025-02-10,727.089988,725.5770322,0.2080837046
forward,net_mean_3d,2025-02-11,407.4783461,415.6857348,-2.01419013
forward,net_mean_3d,2025-02-12,344.0115621,400.5850829,-16.44523819
forward,net_mean_3d,2025-02-13,615.1497151,612.0302637,0.5071044149
forward,net_mean_3d,2025-02-14,564.9309718,556.0270026,1.57611631
forward,net_mean_3d,2025-02-15,378.8823795,367.9263522,2.891669784
forward,net_mean_3d,2025-02-16,414.2064977,369.3724404,10.82408353
forward,net_mean_3d,2025-02-17,483.7678592,581.9937369,-20.30434141
forward,net_mean_3d,2025-02-18,337.8950902,343.0034842,-1.51182843
forward,net_mean_3d,2025-02-19,360.450318,341.6649575,5.211636544
forward,net_mean_3d,2025-02-20,400.8844055,434.6945363,-8.433885267
forward,net_mean_3d,2025-02-21,556.5942512,566.834536,-1.839811469
forward,net_mean_3d,2025-02-22,330.2185068,327.2742266,0.8916157486
forward,net_mean_3d,2025-02-23,377.1028651,389.8973946,-3.39284867
forward,net_mean_3d,2025-02-24,479.6336121,531.4996904,-10.81368714
forward,net_mean_3d,2025-02-25,682.1297773,694.8646882,-1.866933723
forward,net_mean_3d,2025-02-26,351.3417716,369.4834365,-5.16353772
forward,net_mean_3d,2025-02-27,501.4208921,495.3359897,1.213531888
forward,net_mean_3d,2025-02-28,575.6035183,568.8927623,1.165864306
forward,net_mean_3d,2025-03-01,469.7203738,482.3101852,-2.680277901
forward,net_mean_3d,2025-03-02,835.272688,812.6583024,2.707425477
forward,net_mean_3d,2025-03-03,481.1846789,460.182436,4.364694841
forward,net_mean_3d,2025-03-04,360.9217918,366.2158266,-1.46680942
forward,net_mean_3d,2025-03-05,493.3945245,500.5324717,-1.446701752
forward,net_mean_3d,2025-03-06,445.8516764,425.6865683,4.522828809
forward,net_mean_3d,2025-03-07,659.2677696,647.4142351,1.797984819
forward,net_mean_3d,2025-03-08,497.905877,545.8939859,-9.637988044
forward,net_mean_3d,2025-03-09,609.5975872,814.4378851,-33.60254406
forward,net_mean_3d,2025-03-10,495.4507755,496.8999105,-0.2924881811
forward,net_mean_3d,2025-03-11,479.5298252,494.2358227,-3.066753462
forward,net_mean_3d,2025-03-12,513.3956241,481.0488527,6.300554554
forward,net_mean_3d,2025-03-13,584.8878374,710.8680607,-21.53921063
forward,net_mean_3d,2025-03-14,702.9916627,710.025676,-1.000582748
forward,net_mean_3d,2025-03-15,573.3862851,533.9157411,6.883761441
forward,net_mean_3d,2025-03-16,486.5082881,584.5215836,-20.14627457
forward,net_mean_3d,2025-03-17,800.6731473,860.6454153,-7.490230969
forward,net_mean_3d,2025-03-18,439.0993326,446.5539396,-1.697704014
forward,net_mean_3d,2025-03-19,470.1576519,491.1558798,-4.466209983
forward,net_mean_3d,2025-03-20,323.9552039,328.9295686,-1.535510053
forward,net_mean_3d,2025-03-21,853.6399163,824.9895861,3.35625475
forward,net_mean_3d,2025-03-22,424.2226553,481.0670215,-13.39965357
forward,net_mean_3d,2025-03-23,583.7424447,608.3958259,-4.223331954
forward,net_mean_3d,2025-03-24,463.7810129,493.7547656,-6.462910705
forward,net_mean_3d,2025-03-25,417.769734,421.1357953,-0.8057216739
forward,net_mean_3d,2025-03-26,650.4093465,726.4165799,-11.68606107
forward,net_mean_3d,2025-03-27,398.6160958,405.6744104,-1.770704871
forward,net_mean_3d,2025-03-28,585.7719685,558.6176245,4.635650967
forward,net_mean_3d,2025-03-29,750.6749243,840.1207474,-11.9153871
forward,net_mean_3d,2025-03-30,498.234942,525.4879698,-5.469914993
forward,net_mean_3d,2025-03-31,500.0569123,532.5003803,-6.487955106
forward,net_mean_3d,2025-04-01,651.9234253,634.5533909,2.664428634
forward,net_mean_3d,2025-04-02,589.891981,587.6893697,0.3733923057
forward,net_mean_3d,2025-04-03,459.0994119,509.6265672,-11.00571119
forward,net_mean_3d,2025-04-04,579.6778333,618.8041171,-6.749660165
forward,net_mean_3d,2025-04-05,586.6416944,585.4077381,0.2103424084
forward,net_mean_3d,2025-04-06,427.5230928,428.2452244,-0.1689105338
forward,net_mean_3d,2025-04-07,613.6910468,565.580149,7.839595836
forward,net_mean_3d,2025-04-08,488.0927637,527.6643484,-8.107390147
forward,net_mean_3d,2025-04-09,446.4146127,435.2950018,2.490870722
forward,net_mean_3d,2025-04-10,500.3399362,551.8263425,-10.29028518
forward,net_mean_3d,2025-04-11,541.1382686,508.0743373,6.110070777
forward,net_mean_3d,2025-04-12,589.9111485,559.8301563,5.099241173
forward,net_mean_3d,2025-04-13,392.8418166,434.3265117,-10.56015255
forward,net_mean_3d,2025-04-14,462.873323,437.7445573,5.428864529
forward,net_mean_3d,2025-04-15,685.3474776,694.5515692,-1.342981758
forward,net_mean_3d,2025-04-16,385.3114381,401.6316988,-4.235602448
forward,net_mean_3d,2025-04-17,384.5953286,428.8283191,-11.50117725
forward,net_mean_3d,2025-04-18,410.0515813,407.4646871,0.6308704501
forward,net_mean_3d,2025-04-19,375.6489671,411.5125692,-9.547105202
forward,net_mean_3d,2025-04-20,427.0022295,396.1515501,7.224945741
forward,net_mean_3d,2025-04-21,704.7948643,683.9215245,2.961619172
forward,net_mean_3d,2025-04-22,412.7500466,404.8401483,1.916389442
forward,net_mean_3d,2025-04-23,446.4087176,500.2370405,-12.05808059
forward,net_mean_3d,2025-04-24,691.1428458,758.2524554,-9.709947805
forward,net_mean_3d,2025-04-25,627.9768991,621.4522656,1.038992607
forward,net_mean_3d,2025-04-26,931.2527333,965.7931084,-3.709022684
forward,net_mean_3d,2025-04-27,539.2250343,521.2483461,3.333800748
forward,net_mean_3d,2025-04-28,729.011954,844.3711818,-15.82405161
forward,net_mean_3d,2025-04-29,593.6257604,580.6343335,2.18848772
forward,net_mean_3d,2025-04-30,630.084785,616.3563361,2.178825642
forward,net_mean_3d,2025-05-01,594.7686006,656.3390449,-10.3519998
forward,net_mean_3d,2025-05-02,1270.341017,1218.588721,4.073890049
forward,net_mean_3d,2025-05-03,540.7475024,537.8303043,0.5394750902
forward,net_mean_3d,2025-05-04,627.3768311,670.6480548,-6.897166347
forward,net_mean_3d,2025-05-05,490.1329995,498.0362867,-1.612478085
forward,net_mean_3d,2025-05-06,527.1709334,542.3120415,-2.872143969
forward,net_mean_3d,2025-05-07,400.4902109,425.8382794,-6.329260452
forward,net_mean_3d,2025-05-08,550.369648,531.1733423,3.487893235
forward,net_mean_3d,2025-05-09,403.4420788,397.2915463,1.524514385
forward,net_mean_3d,2025-05-10,603.8777664,585.9881462,2.962457168
forward,net_mean_3d,2025-05-11,504.5512269,553.3071043,-9.6632165
forward,net_mean_3d,2025-05-12,728.3620131,715.3863076,1.781491248
forward,net_mean_3d,2025-05-13,381.8721758,390.5774011,-2.279617606
forward,net_mean_3d,2025-05-14,393.4516604,410.4780278,-4.327435621
forward,net_mean_3d,2025-05-15,412.3321015,416.9806677,-1.12738401
forward,net_mean_3d,2025-05-16,709.7263185,721.4816483,-1.656318712
forward,net_mean_3d,2025-05-17,701.4574225,681.1448734,2.895763646
forward,net_mean_3d,2025-05-18,551.4903911,575.0448752,-4.271059747
forward,net_mean_3d,2025-05-19,631.6388312,643.2154732,-1.832794536
forward,net_mean_3d,2025-05-20,588.3071913,600.2488707,-2.029837404
forward,net_mean_3d,2025-05-21,562.0714866,565.06806,-0.5331303094
forward,net_mean_3d,2025-05-22,356.232978,347.1505306,2.549580729
forward,net_mean_3d,2025-05-23,420.7976355,427.0117936,-1.476756898
forward,net_mean_3d,2025-05-24,556.4352515,591.8370482,-6.362249078
forward,net_mean_3d,2025-05-25,452.404581,473.0819679,-4.570552058
forward,net_mean_3d,2025-05-26,632.1765089,661.3658335,-4.617274488
forward,net_mean_3d,2025-05-27,467.9050639,476.0556668,-1.74193519
forward,net_mean_3d,2025-05-28,605.6860651,623.3039883,-2.908754927
forward,net_mean_3d,2025-05-29,484.3050611,474.7352021,1.975998147
forward,net_mean_3d,2025-05-30,486.5971055,488.656893,-0.4233045012
forward,net_mean_3d,2025-05-31,470.3203923,458.8900355,2.430334083
forward,net_mean_3d,2025-06-01,1728.707419,1810.429003,-4.727323021
forward,net_mean_3d,2025-06-02,1396.066802,1410.901068,-1.062575655
forward,net_mean_3d,2025-06-03,785.6968709,785.3199827,0.0479686538
forward,net_mean_3d,2025-06-04,902.6217702,911.1235151,-0.941894506
forward,net_mean_3d,2025-06-05,687.4111682,728.7396863,-6.012197644
forward,net_mean_3d,2025-06-06,3410.143131,3435.626682,-0.7472868306
forward,net_mean_3d,2025-06-07,815.9811864,815.8775982,0.01269493535
forward,net_mean_3d,2025-06-08,895.7025023,858.3697112,4.167990043
forward,net_mean_3d,2025-06-09,851.9515683,986.587755,-15.80326766
forward,net_mean_3d,2025-06-10,593.0395497,600.9598884,-1.335549815
forward,net_mean_3d,2025-06-11,868.4694855,826.7765416,4.800737913
forward,net_mean_3d,2025-06-12,495.481047,491.2979228,0.8442551312
forward,net_mean_3d,2025-06-13,761.6634863,748.3927626,1.742334231
forward,net_mean_3d,2025-06-14,801.6702728,782.6643067,2.370795927
forward,net_mean_3d,2025-06-15,490.8633327,591.4585363,-20.49352576
forward,net_mean_3d,2025-06-16,407.7280328,513.7022404,-25.99139602
forward,net_mean_3d,2025-06-17,611.7584941,626.1089839,-2.345776967
forward,net_mean_3d,2025-06-18,410.2717736,461.4072907,-12.46381553
forward,net_mean_3d,2025-06-19,576.3235008,637.1413665,-10.55273047
forward,net_mean_3d,2025-06-20,628.0918651,631.3870271,-0.5246305834
forward,net_mean_3d,2025-06-21,960.6775857,981.0325271,-2.118810901
forward,net_mean_3d,2025-06-22,518.53349,510.7551129,1.500072274
